trip_id,pt_sequence,stop_id,service_day,hour,hour_start,y_true,y_pred_naive_boardings_per_min,y_pred_naive_boardings_per_min_std,y_pred_timesfm_boardings_per_min,y_pred_timesfm_boardings_per_min_p10,y_pred_timesfm_boardings_per_min_p90
20001_0310_1,1,44782849,2024-05-04,7,07:00,,0.0,0.0,1.8452444,1.1980903,2.5329468
20001_0310_1,1,44782849,2024-05-04,8,08:00,,2.3018782,0.0,2.1663885,1.5987096,2.7632625
20001_0310_1,1,44782849,2024-05-04,9,09:00,,1.0928618,0.0,1.1453774,0.68150264,1.6619655
20001_0310_1,1,44782849,2024-05-04,10,10:00,,0.7312575,0.0,0.7447582,0.3461664,1.2090385
20001_0310_1,1,44782849,2024-05-04,11,11:00,,1.2274563,0.0,1.0845546,0.7194154,1.5427526
20001_0310_1,1,44782849,2024-05-04,12,12:00,,1.1629865,0.0,1.0342745,0.6681216,1.4989604
20001_0310_1,1,44782849,2024-05-04,13,13:00,,1.1189152,0.0,1.1632187,0.80720294,1.6206058
20001_0310_1,1,44782849,2024-05-04,14,14:00,,0.9780938,0.0,0.95175827,0.60506856,1.377112
20001_0310_1,1,44782849,2024-05-04,15,15:00,,0.74628913,0.0,0.7932137,0.461527,1.1865342
20001_0310_1,1,44782849,2024-05-04,16,16:00,,0.0,0.0,0.7269169,0.38103822,1.1028016
20001_0310_1,1,44782849,2024-05-04,17,17:00,,1.2610886,0.0,0.99575347,0.6137866,1.3752873
20001_0310_1,1,44782849,2024-05-04,18,18:00,,0.9189463,0.0,0.966153,0.5799286,1.3641365
20001_0310_1,1,44782849,2024-05-04,19,19:00,,1.029207,0.0,0.9825752,0.6395349,1.3612982
20001_0310_1,1,44782849,2024-05-04,20,20:00,,0.76777464,0.0,0.5030892,0.22168258,0.83325535
20001_0310_1,1,44782849,2024-05-04,21,21:00,,0.35710713,0.0,0.34495002,0.14220756,0.6109482
20001_0310_1,1,44782849,2024-05-04,22,22:00,,0.18359089,0.0,0.23141423,0.074086085,0.45524192
20001_0310_1,1,44782849,2024-05-04,23,23:00,,0.0,0.0,0.04975699,0.0,0.23141426
20001_0310_1,1,44782849,2024-05-05,0,00:00,,0.0,0.0,0.0,0.0,0.14204007
20001_0310_1,1,44782849,2024-05-05,1,01:00,,0.0,0.0,0.0,0.0,0.15165265
20001_0310_1,1,44782849,2024-05-05,2,02:00,,0.0,0.0,0.0,0.0,0.16446957
20001_0310_1,1,44782849,2024-05-05,3,03:00,,0.0,0.0,0.0,0.0,0.24297264
20001_0310_1,1,44782849,2024-05-05,4,04:00,,0.27435705,0.0,0.28943372,0.0,0.70217586
20001_0310_1,1,44782849,2024-05-05,5,05:00,,1.9297041,0.0,1.9283867,1.3996922,2.4795108
20001_0310_1,1,44782849,2024-05-05,6,06:00,,3.1756012,0.0,2.6717632,2.0373297,3.3254218
20001_0310_1,1,44782849,2024-05-05,7,07:00,0.35,2.7989547,0.0,1.7489511,1.0928891,2.4154265
20001_0310_1,1,44782849,2024-05-05,8,08:00,,2.3018782,0.0,2.011696,1.4189174,2.6172917
20001_0310_1,1,44782849,2024-05-05,9,09:00,,1.0928618,0.0,1.1169207,0.6130589,1.657631
20001_0310_1,1,44782849,2024-05-05,10,10:00,0.15,0.7312575,0.0,0.7416277,0.28362605,1.2384803
20001_0310_1,1,44782849,2024-05-05,11,11:00,,1.2274563,0.0,0.99956656,0.57540935,1.4926143
20001_0310_1,1,44782849,2024-05-05,12,12:00,,1.1629865,0.0,0.97493416,0.5605899,1.4705852
20001_0310_1,1,44782849,2024-05-05,13,13:00,,1.1189152,0.0,1.135345,0.7244052,1.6191804
20001_0310_1,1,44782849,2024-05-05,14,14:00,,0.9780938,0.0,0.85062087,0.46546495,1.3041668
20001_0310_1,1,44782849,2024-05-05,15,15:00,,0.74628913,0.0,0.7059809,0.32948634,1.1241302
20001_0310_1,1,44782849,2024-05-05,16,16:00,,0.9908563,0.0,0.6631246,0.2710095,1.0672554
20001_0310_1,1,44782849,2024-05-05,17,17:00,,1.2610886,0.0,0.8611222,0.43346035,1.2673558
20001_0310_1,1,44782849,2024-05-05,18,18:00,,0.9189463,0.0,0.9262703,0.49930945,1.3428174
20001_0310_1,1,44782849,2024-05-05,19,19:00,,1.029207,0.0,0.9230661,0.54647136,1.3098742
20001_0310_1,1,44782849,2024-05-05,20,20:00,,0.76777464,0.0,0.49530414,0.18209271,0.8245366
20001_0310_1,1,44782849,2024-05-05,21,21:00,,0.35710713,0.0,0.36313054,0.13723373,0.6146609
20001_0310_1,1,44782849,2024-05-05,22,22:00,,0.18359089,0.0,0.20612425,0.037903268,0.4143978
20001_0310_1,1,44782849,2024-05-05,23,23:00,,0.0,0.0,0.06513907,0.0,0.23656423
20001_0310_1,1,44782849,2024-05-06,0,00:00,,0.0,0.0,0.0,0.0,0.14754173
20001_0310_1,1,44782849,2024-05-06,1,01:00,,0.0,0.0,0.0,0.0,0.14914781
20001_0310_1,1,44782849,2024-05-06,2,02:00,,0.0,0.0,0.001394473,0.0,0.24390265
20001_0310_1,1,44782849,2024-05-06,3,03:00,,0.0,0.0,0.0,0.0,0.3049311
20001_0310_1,1,44782849,2024-05-06,4,04:00,,0.27435705,0.04829194,0.2422966,0.0,0.7160709
20001_0310_1,1,44782849,2024-05-06,5,05:00,2.3833334,1.929704,0.38027665,1.9719741,1.4066572,2.5694115
20001_0310_1,1,44782849,2024-05-06,6,06:00,3.3833334,3.1756012,0.6766599,2.7814052,2.1197276,3.4816277
20001_0310_1,1,44782849,2024-05-06,7,07:00,2.25,2.9389024,0.78876626,1.7856762,1.1055292,2.4955347
20001_0310_1,1,44782849,2024-05-06,8,08:00,0.76666665,2.301878,0.57342154,1.9976702,1.3681126,2.6529243
20001_0310_1,1,44782849,2024-05-06,9,09:00,1.3666667,1.0928618,0.35546273,1.1248015,0.57393855,1.7230418
20001_0310_1,1,44782849,2024-05-06,10,10:00,0.76666665,0.73125756,0.24771848,0.6084679,0.10016434,1.1705729
20001_0310_1,1,44782849,2024-05-06,11,11:00,0.85,1.2274565,0.32847363,0.96701056,0.49925894,1.51426
20001_0310_1,1,44782849,2024-05-06,12,12:00,1.3166667,1.1629865,0.53909236,0.95657146,0.5006641,1.5004079
20001_0310_1,1,44782849,2024-05-06,13,13:00,0.95,1.1189151,0.5204699,1.1689669,0.7295212,1.6780734
20001_0310_1,1,44782849,2024-05-06,14,14:00,0.5833333,0.97809374,0.34626225,0.8411643,0.43398944,1.3205094
20001_0310_1,1,44782849,2024-05-06,15,15:00,0.55,0.7462892,0.22432272,0.7285175,0.34066492,1.1597322
20001_0310_1,1,44782849,2024-05-06,16,16:00,1.45,1.0403991,0.4056828,0.73975956,0.34588453,1.1456797
20001_0310_1,1,44782849,2024-05-06,17,17:00,2.05,1.2610886,0.47477072,0.86437625,0.45343727,1.2564445
20001_0310_1,1,44782849,2024-05-06,18,18:00,0.45,0.9189463,0.42998812,0.94251883,0.53238297,1.3434201
20001_0310_1,1,44782849,2024-05-06,19,19:00,1.55,1.029207,0.33906895,0.931076,0.56470394,1.3058796
20001_0310_1,1,44782849,2024-05-06,20,20:00,0.33333334,0.7677745,0.2775913,0.5466364,0.22944856,0.87506634
20001_0310_1,1,44782849,2024-05-06,21,21:00,0.18333334,0.35710716,0.17572425,0.3772018,0.13308766,0.6333611
20001_0310_1,1,44782849,2024-05-06,22,22:00,0.18333334,0.18359089,0.075967096,0.18126808,0.0,0.4077161
20001_0310_1,1,44782849,2024-05-06,23,23:00,,0.0,0.0,0.05921098,0.0,0.24550866
20001_0310_1,1,44782849,2024-05-07,0,00:00,,0.0,0.0,0.0,0.0,0.19027853
20001_0310_1,1,44782849,2024-05-07,1,01:00,,0.0,0.0,0.0,0.0,0.19351137
20001_0310_1,1,44782849,2024-05-07,2,02:00,,0.0,0.0,0.0,0.0,0.26463383
20001_0310_1,1,44782849,2024-05-07,3,03:00,,0.0,0.0,0.004390192,0.0,0.39718026
20001_0310_1,1,44782849,2024-05-07,4,04:00,,0.27435705,0.04829194,0.25008607,0.0,0.80269974
20001_0310_1,1,44782849,2024-05-07,5,05:00,1.85,1.929704,0.38027665,2.070175,1.4510863,2.778167
20001_0310_1,1,44782849,2024-05-07,6,06:00,3.5833333,3.1756012,0.6766599,2.5033755,1.7792196,3.301887
20001_0310_1,1,44782849,2024-05-07,7,07:00,2.3333333,2.9389024,0.78876626,1.7436583,1.015461,2.5421696
20001_0310_1,1,44782849,2024-05-07,8,08:00,1.9666667,2.301878,0.57342154,1.9893541,1.3444026,2.6908805
20001_0310_1,1,44782849,2024-05-07,9,09:00,0.8833333,1.0928618,0.35546273,1.2627734,0.72612196,1.8802459
20001_0310_1,1,44782849,2024-05-07,10,10:00,0.75,0.73125756,0.24771848,0.7372347,0.25109625,1.2920709
20001_0310_1,1,44782849,2024-05-07,11,11:00,0.78333336,1.2274565,0.32847363,0.9912147,0.54871976,1.5339279
20001_0310_1,1,44782849,2024-05-07,12,12:00,1.0666667,1.1629865,0.53909236,0.98151624,0.55680186,1.5137225
20001_0310_1,1,44782849,2024-05-07,13,13:00,1.2833333,1.1189151,0.5204699,1.2158971,0.8103777,1.7258776
20001_0310_1,1,44782849,2024-05-07,14,14:00,0.53333336,0.97809374,0.34626225,0.9048373,0.53124225,1.3653151
20001_0310_1,1,44782849,2024-05-07,15,15:00,0.11666667,0.7462892,0.22432272,0.76754266,0.4165774,1.1811441
20001_0310_1,1,44782849,2024-05-07,16,16:00,1.3333334,1.0403991,0.4056828,0.8910977,0.5274032,1.2741892
20001_0310_1,1,44782849,2024-05-07,17,17:00,0.55,1.2610886,0.47477072,1.0227349,0.6226708,1.40421
20001_0310_1,1,44782849,2024-05-07,18,18:00,0.6666667,0.9189463,0.42998812,0.9412067,0.54477966,1.338442
20001_0310_1,1,44782849,2024-05-07,19,19:00,1.1333333,1.029207,0.33906895,0.9916188,0.634794,1.3670323
20001_0310_1,1,44782849,2024-05-07,20,20:00,0.53333336,0.7677745,0.2775913,0.56447977,0.25735992,0.8873597
20001_0310_1,1,44782849,2024-05-07,21,21:00,0.21666667,0.35710716,0.17572425,0.38263252,0.15148443,0.64206797
20001_0310_1,1,44782849,2024-05-07,22,22:00,,0.18359089,0.075967096,0.21452482,0.028636541,0.44244006
20001_0310_1,1,44782849,2024-05-07,23,23:00,,0.0,0.0,0.05934848,0.0,0.25493532
20001_0310_1,1,44782849,2024-05-08,0,00:00,,0.0,0.0,0.0,0.0,0.16458589
20001_0310_1,1,44782849,2024-05-08,1,01:00,,0.0,0.0,0.0,0.0,0.14209461
20001_0310_1,1,44782849,2024-05-08,2,02:00,,0.0,0.0,0.0,0.0,0.21278149
20001_0310_1,1,44782849,2024-05-08,3,03:00,,0.0,0.0,0.0,0.0,0.33969662
20001_0310_1,1,44782849,2024-05-08,4,04:00,0.18333334,0.27435705,0.04829194,0.24973145,0.0,0.7825941
20001_0310_1,1,44782849,2024-05-08,5,05:00,1.7833333,1.929704,0.38027665,2.0634923,1.4449823,2.754296
20001_0310_1,1,44782849,2024-05-08,6,06:00,3.4,3.1756012,0.6766599,2.9310133,2.2016535,3.7021432
20001_0310_1,1,44782849,2024-05-08,7,07:00,1.3666667,2.9389024,0.78876626,1.9863795,1.2698717,2.7350178
20001_0310_1,1,44782849,2024-05-08,8,08:00,1.8833333,2.301878,0.57342154,2.0185099,1.4048193,2.6771832
20001_0310_1,1,44782849,2024-05-08,9,09:00,0.96666664,1.0928618,0.35546273,1.1035968,0.6071822,1.6674855
20001_0310_1,1,44782849,2024-05-08,10,10:00,0.28333333,0.73125756,0.24771848,0.6658201,0.2272402,1.1622348
20001_0310_1,1,44782849,2024-05-08,11,11:00,0.9,1.2274565,0.32847363,0.9750752,0.57465005,1.4566296
20001_0310_1,1,44782849,2024-05-08,12,12:00,0.8833333,1.1629865,0.53909236,0.9702556,0.5798713,1.4546213
20001_0310_1,1,44782849,2024-05-08,13,13:00,1.2166667,1.1189151,0.5204699,1.0883348,0.7108026,1.5518159
20001_0310_1,1,44782849,2024-05-08,14,14:00,0.55,0.97809374,0.34626225,0.84738195,0.49264234,1.2693948
20001_0310_1,1,44782849,2024-05-08,15,15:00,0.8,0.7462892,0.22432272,0.72526145,0.39451915,1.1126335
20001_0310_1,1,44782849,2024-05-08,16,16:00,1.1833333,1.0403991,0.4056828,0.8432542,0.4924304,1.2193806
20001_0310_1,1,44782849,2024-05-08,17,17:00,0.53333336,1.2610886,0.47477072,0.9899355,0.5907154,1.3835329
20001_0310_1,1,44782849,2024-05-08,18,18:00,0.81666666,0.9189463,0.42998812,0.93712115,0.53950745,1.3604392
20001_0310_1,1,44782849,2024-05-08,19,19:00,0.8833333,1.029207,0.33906895,0.98471427,0.6116001,1.3831313
20001_0310_1,1,44782849,2024-05-08,20,20:00,0.48333332,0.7677745,0.2775913,0.5332822,0.22643694,0.8805917
20001_0310_1,1,44782849,2024-05-08,21,21:00,0.45,0.35710716,0.17572425,0.32202485,0.09550553,0.5935267
20001_0310_1,1,44782849,2024-05-08,22,22:00,0.1,0.18359089,0.075967096,0.21117496,0.036064297,0.44412035
20001_0310_1,1,44782849,2024-05-08,23,23:00,,0.0,0.0,0.04409693,0.0,0.24491194
20001_0310_1,1,44782849,2024-05-09,0,00:00,,0.0,0.0,0.0,0.0,0.17137428
20001_0310_1,1,44782849,2024-05-09,1,01:00,,0.0,0.0,0.0,0.0,0.13920687
20001_0310_1,1,44782849,2024-05-09,2,02:00,,0.0,0.0,0.0,0.0,0.18906635
20001_0310_1,1,44782849,2024-05-09,3,03:00,,0.0,0.0,0.0,0.0,0.27913505
20001_0310_1,1,44782849,2024-05-09,4,04:00,,0.27435705,0.04829194,0.2357091,0.0,0.6852486
20001_0310_1,1,44782849,2024-05-09,5,05:00,1.9166666,1.929704,0.38027665,1.9470153,1.3808688,2.5388956
20001_0310_1,1,44782849,2024-05-09,6,06:00,3.6833334,3.1756012,0.6766599,3.0181897,2.3491077,3.6937056
20001_0310_1,1,44782849,2024-05-09,7,07:00,1.8166667,2.9389024,0.78876626,1.8247793,1.1581095,2.5035114
20001_0310_1,1,44782849,2024-05-09,8,08:00,0.85,2.301878,0.57342154,1.9019808,1.3149257,2.5002947
20001_0310_1,1,44782849,2024-05-09,9,09:00,1.2333333,1.0928618,0.35546273,1.029842,0.5461247,1.5642232
20001_0310_1,1,44782849,2024-05-09,10,10:00,0.8666667,0.73125756,0.24771848,0.6088511,0.16735336,1.0969915
20001_0310_1,1,44782849,2024-05-09,11,11:00,0.6666667,1.2274565,0.32847363,0.9594758,0.5489393,1.4407808
20001_0310_1,1,44782849,2024-05-09,12,12:00,0.9,1.1629865,0.53909236,0.9892307,0.5694461,1.4797837
20001_0310_1,1,44782849,2024-05-09,13,13:00,1.2,1.1189151,0.5204699,1.1138793,0.70434797,1.6068448
20001_0310_1,1,44782849,2024-05-09,14,14:00,0.9,0.97809374,0.34626225,0.8228146,0.43177956,1.2898452
20001_0310_1,1,44782849,2024-05-09,15,15:00,0.45,0.7462892,0.22432272,0.68122774,0.31090045,1.1150856
20001_0310_1,1,44782849,2024-05-09,16,16:00,0.8666667,1.0403991,0.4056828,0.8553338,0.48158872,1.2696903
20001_0310_1,1,44782849,2024-05-09,17,17:00,0.8333333,1.2610886,0.47477072,0.903786,0.5010902,1.3092964
20001_0310_1,1,44782849,2024-05-09,18,18:00,2.05,0.9189463,0.42998812,0.90046877,0.50259817,1.3035667
20001_0310_1,1,44782849,2024-05-09,19,19:00,0.9166667,1.029207,0.33906895,0.9568622,0.595783,1.3231685
20001_0310_1,1,44782849,2024-05-09,20,20:00,0.33333334,0.7677745,0.2775913,0.51636976,0.22605886,0.83281666
20001_0310_1,1,44782849,2024-05-09,21,21:00,0.05,0.35710716,0.17572425,0.3659871,0.14564033,0.6080469
20001_0310_1,1,44782849,2024-05-09,22,22:00,0.25,0.18359089,0.075967096,0.22284214,0.052354872,0.4303219
20001_0310_1,1,44782849,2024-05-09,23,23:00,,0.0,0.0,0.060396694,0.0,0.24053417
20001_0310_1,1,44782849,2024-05-10,0,00:00,,0.0,0.0,0.0036724405,0.0,0.19352175
20001_0310_1,1,44782849,2024-05-10,1,01:00,,0.0,0.0,0.0100539215,0.0,0.18075877
20001_0310_1,1,44782849,2024-05-10,2,02:00,,0.0,0.0,0.00686316,0.0,0.2318107
20001_0310_1,1,44782849,2024-05-10,3,03:00,,0.0,0.0,0.0,0.0,0.29881632
20001_0310_1,1,44782849,2024-05-10,4,04:00,0.18333334,0.27435705,0.04829194,0.2429783,0.0,0.7185986
20001_0310_1,1,44782849,2024-05-10,5,05:00,1.55,1.929704,0.38027665,1.9659806,1.3884559,2.5945573
20001_0310_1,1,44782849,2024-05-10,6,06:00,3.8333333,3.1756012,0.6766599,3.0189261,2.3488698,3.7591789
20001_0310_1,1,44782849,2024-05-10,7,07:00,2.6833334,2.9389024,0.78876626,1.7202932,1.0470461,2.460546
20001_0310_1,1,44782849,2024-05-10,8,08:00,1.8666667,2.301878,0.57342154,1.7171024,1.1236238,2.3775866
20001_0310_1,1,44782849,2024-05-10,9,09:00,1.2666667,1.0928618,0.35546273,1.0434564,0.54889095,1.628958
20001_0310_1,1,44782849,2024-05-10,10,10:00,0.55,0.73125756,0.24771848,0.6139024,0.16161431,1.1419708
20001_0310_1,1,44782849,2024-05-10,11,11:00,0.41666666,1.2274565,0.32847363,0.92180926,0.5112003,1.4349209
20001_0310_1,1,44782849,2024-05-10,12,12:00,0.93333334,1.1629865,0.53909236,0.9632889,0.5568677,1.4606464
20001_0310_1,1,44782849,2024-05-10,13,13:00,1.1,1.1189151,0.5204699,1.0957049,0.71441084,1.578305
20001_0310_1,1,44782849,2024-05-10,14,14:00,0.96666664,0.97809374,0.34626225,0.827433,0.4773485,1.259081
20001_0310_1,1,44782849,2024-05-10,15,15:00,0.15,0.7462892,0.22432272,0.72916806,0.4015185,1.12502
20001_0310_1,1,44782849,2024-05-10,16,16:00,0.96666664,1.0403991,0.4056828,0.8487213,0.5144036,1.2291305
20001_0310_1,1,44782849,2024-05-10,17,17:00,0.13333334,1.2610886,0.47477072,0.8884061,0.5103028,1.2736886
20001_0310_1,1,44782849,2024-05-10,18,18:00,0.083333336,0.9189463,0.42998812,1.0131444,0.6302549,1.4064039
20001_0310_1,1,44782849,2024-05-10,19,19:00,0.71666664,1.029207,0.33906895,0.98402876,0.6334456,1.3453805
20001_0310_1,1,44782849,2024-05-10,20,20:00,0.2,0.7677745,0.2775913,0.48228416,0.1967125,0.7952762
20001_0310_1,1,44782849,2024-05-10,21,21:00,0.8,0.35710716,0.17572425,0.33870065,0.116943896,0.58359027
20001_0310_1,1,44782849,2024-05-10,22,22:00,0.016666668,0.18359089,0.075967096,0.19352177,0.010053942,0.4073017
