trip_id,pt_sequence,stop_id,service_day,hour,hour_start,y_true,y_pred_naive_boardings_per_min,y_pred_naive_boardings_per_min_std,y_pred_timesfm_boardings_per_min,y_pred_timesfm_boardings_per_min_p10,y_pred_timesfm_boardings_per_min_p90
20056_1346_1,1,44042532,2024-05-01,14,14:00,1.1666666,1.9942995,0.45217052,2.052919,1.4085637,2.8003058
20056_1346_1,1,44042532,2024-05-01,15,15:00,2.1166666,2.614531,0.5204306,2.4965265,1.8390877,3.2946117
20056_1346_1,1,44042532,2024-05-01,16,16:00,1.3666667,3.1169963,1.0160015,2.8628604,2.0594606,3.742716
20056_1346_1,1,44042532,2024-05-01,17,17:00,1.4833333,5.085956,1.4498228,4.4524884,3.513758,5.4337406
20056_1346_1,1,44042532,2024-05-01,18,18:00,2.0833333,4.963567,1.6539146,5.479532,4.5767803,6.5392838
20056_1346_1,1,44042532,2024-05-01,19,19:00,1.2,2.7267554,0.9117552,2.0671268,1.2494171,3.0140345
20056_1346_1,1,44042532,2024-05-01,20,20:00,1.1333333,2.0155027,0.57109654,1.6775903,1.0226048,2.4781282
20056_1346_1,1,44042532,2024-05-01,21,21:00,0.9166667,1.3220736,0.46320614,1.2437952,0.77279437,1.8664812
20056_1346_1,1,44042532,2024-05-01,22,22:00,0.78333336,1.2915597,0.36035103,0.9723155,0.5863565,1.4760247
20056_1346_1,1,44042532,2024-05-01,23,23:00,0.18333334,0.40531844,0.17981683,0.373752,0.056480683,0.7760653
20056_1346_1,1,44042532,2024-05-02,0,00:00,0.0,0.085906446,0.07396546,0.0005138628,0.0,0.45305523
20056_1346_1,1,44042532,2024-05-02,1,01:00,,0.0,0.0,0.1032183,0.0,0.47873142
20056_1346_1,1,44042532,2024-05-02,2,02:00,,0.0,0.0,0.0,0.0,0.33109385
20056_1346_1,1,44042532,2024-05-02,3,03:00,0.05,0.0043605487,0.007888596,0.0,0.0,0.4626838
20056_1346_1,1,44042532,2024-05-02,4,04:00,0.26666668,0.31715566,0.18032314,0.07112315,0.0,0.889549
20056_1346_1,1,44042532,2024-05-02,5,05:00,4.733333,5.2039514,1.1049159,1.6528115,0.77781785,2.743645
20056_1346_1,1,44042532,2024-05-02,6,06:00,7.266667,6.068482,1.4101272,2.369135,1.3737844,3.5887501
20056_1346_1,1,44042532,2024-05-02,7,07:00,3.2,3.904888,0.7525146,1.5065782,0.5276766,2.6636076
20056_1346_1,1,44042532,2024-05-02,8,08:00,1.4833333,2.6116023,0.60900813,1.3019717,0.5028027,2.3025374
20056_1346_1,1,44042532,2024-05-02,9,09:00,2.35,1.7002146,0.34044883,1.2425956,0.56217873,2.1203976
20056_1346_1,1,44042532,2024-05-02,10,10:00,1.2333333,1.5953982,0.33500546,1.2265481,0.62315947,2.1240082
20056_1346_1,1,44042532,2024-05-02,11,11:00,1.8833333,1.7418439,0.400565,1.2056862,0.5108264,2.1348403
20056_1346_1,1,44042532,2024-05-02,12,12:00,2.3666666,2.5069585,0.5270159,1.3172168,0.5565621,2.3635182
20056_1346_1,1,44042532,2024-05-02,13,13:00,1.8166667,2.20059,0.6309478,1.4520164,0.6032004,2.5690274
20056_1346_1,1,44042532,2024-05-02,14,14:00,1.95,1.9942995,0.45217052,1.2875288,0.39287695,2.443756
20056_1346_1,1,44042532,2024-05-02,15,15:00,2.8166666,2.614531,0.5204306,1.5137994,0.5443257,2.7604947
20056_1346_1,1,44042532,2024-05-02,16,16:00,3.1666667,3.1169963,1.0160015,1.5274398,0.42256477,2.922776
20056_1346_1,1,44042532,2024-05-02,17,17:00,3.7833333,5.085956,1.4498228,2.1653306,0.90720123,3.6064024
20056_1346_1,1,44042532,2024-05-02,18,18:00,6.8166666,4.963567,1.6539146,2.699715,1.4086881,4.1760907
20056_1346_1,1,44042532,2024-05-02,19,19:00,2.1666667,2.7267554,0.9117552,1.2586432,0.11284686,2.619477
20056_1346_1,1,44042532,2024-05-02,20,20:00,1.3,2.0155027,0.57109654,1.0692818,0.18024656,2.250383
20056_1346_1,1,44042532,2024-05-02,21,21:00,1.0833334,1.3220736,0.46320614,1.0676771,0.39367926,1.9711553
20056_1346_1,1,44042532,2024-05-02,22,22:00,1.0833334,1.2915597,0.36035103,0.83498734,0.25727502,1.6112888
20056_1346_1,1,44042532,2024-05-02,23,23:00,0.0,0.40531844,0.17981683,0.282951,0.0,0.96657735
20056_1346_1,1,44042532,2024-05-03,0,00:00,0.21666667,0.085906446,0.07396546,0.0,0.0,0.42998943
20056_1346_1,1,44042532,2024-05-03,1,01:00,,0.0,0.0,0.0022062846,0.0,0.3586922
20056_1346_1,1,44042532,2024-05-03,2,02:00,,0.0,0.0,0.0,0.0,0.3911002
20056_1346_1,1,44042532,2024-05-03,3,03:00,0.033333335,0.0043605487,0.007888596,0.0,0.0,0.5142498
20056_1346_1,1,44042532,2024-05-03,4,04:00,0.41666666,0.31715566,0.18032314,0.3133214,0.0,1.152684
20056_1346_1,1,44042532,2024-05-03,5,05:00,5.2833333,5.2039514,1.1049159,4.1633697,3.165209,5.291162
20056_1346_1,1,44042532,2024-05-03,6,06:00,6.55,6.068482,1.4101272,5.1356044,4.0207753,6.4448795
20056_1346_1,1,44042532,2024-05-03,7,07:00,3.6,3.904888,0.7525146,3.4439166,2.384181,4.681895
20056_1346_1,1,44042532,2024-05-03,8,08:00,1.8666667,2.6116023,0.60900813,2.21566,1.3293065,3.2429876
20056_1346_1,1,44042532,2024-05-03,9,09:00,1.5833334,1.7002146,0.34044883,1.5359063,0.83346665,2.3987641
20056_1346_1,1,44042532,2024-05-03,10,10:00,1.4,1.5953982,0.33500546,1.414377,0.77513266,2.2270029
20056_1346_1,1,44042532,2024-05-03,11,11:00,1.3833333,1.7418439,0.400565,1.2353238,0.56610227,2.086029
20056_1346_1,1,44042532,2024-05-03,12,12:00,2.35,2.5069585,0.5270159,2.0054145,1.3082411,2.8638163
20056_1346_1,1,44042532,2024-05-03,13,13:00,2.05,2.20059,0.6309478,2.4603393,1.7190105,3.3499336
20056_1346_1,1,44042532,2024-05-03,14,14:00,2.4333334,1.9942995,0.45217052,2.0398479,1.278264,2.9180996
20056_1346_1,1,44042532,2024-05-03,15,15:00,2.8166666,2.614531,0.5204306,2.6645086,1.8490468,3.5897515
20056_1346_1,1,44042532,2024-05-03,16,16:00,3.7166667,3.1169963,1.0160015,3.1198385,2.1427424,4.2054996
20056_1346_1,1,44042532,2024-05-03,17,17:00,4.45,5.085956,1.4498228,4.45504,3.291599,5.6282024
20056_1346_1,1,44042532,2024-05-03,18,18:00,5.5666666,4.963567,1.6539146,5.2393093,4.0661464,6.5096965
20056_1346_1,1,44042532,2024-05-03,19,19:00,1.2166667,2.7267554,0.9117552,1.9776653,0.96127504,3.134219
20056_1346_1,1,44042532,2024-05-03,20,20:00,2.75,2.0155027,0.57109654,1.5922148,0.7905265,2.5470302
20056_1346_1,1,44042532,2024-05-03,21,21:00,1.05,1.3220736,0.46320614,1.2968987,0.7086967,1.9960972
20056_1346_1,1,44042532,2024-05-03,22,22:00,0.73333335,1.2915597,0.36035103,0.8188833,0.35221067,1.4168074
20056_1346_1,1,44042532,2024-05-03,23,23:00,0.55,0.40531844,0.17981683,0.44619343,0.10267053,0.93879217
20056_1346_1,1,44042532,2024-05-04,0,00:00,0.0,0.035783477,0.071566954,0.1271291,0.0,0.5611206
20056_1346_1,1,44042532,2024-05-04,1,01:00,,0.0,0.0,0.09150286,0.0,0.40889964
20056_1346_1,1,44042532,2024-05-04,2,02:00,,0.0,0.0,0.042921755,0.0,0.4218547
20056_1346_1,1,44042532,2024-05-04,3,03:00,,0.0043605487,0.0,0.11417404,0.0,0.6744766
20056_1346_1,1,44042532,2024-05-04,4,04:00,0.13333334,0.08198144,0.041165184,0.3473635,0.0,1.1861978
20056_1346_1,1,44042532,2024-05-04,5,05:00,2.9,2.3806736,0.73001295,1.956209,1.1141359,3.0590007
20056_1346_1,1,44042532,2024-05-04,6,06:00,3.4833333,3.865118,0.7803935,2.7796593,1.803988,4.0460076
20056_1346_1,1,44042532,2024-05-04,7,07:00,1.7666667,2.7233672,0.41936567,2.460643,1.5531877,3.6784103
20056_1346_1,1,44042532,2024-05-04,8,08:00,3.3166666,1.7954209,0.55948377,2.0501325,1.345706,3.0654783
20056_1346_1,1,44042532,2024-05-04,9,09:00,1.1333333,1.4313796,0.2851186,1.577276,1.0355961,2.4395912
20056_1346_1,1,44042532,2024-05-04,10,10:00,1.65,1.4765646,0.525556,1.5197884,1.0372158,2.2906091
20056_1346_1,1,44042532,2024-05-04,11,11:00,1.55,1.5665506,0.2611681,1.4299133,0.9343856,2.241218
20056_1346_1,1,44042532,2024-05-04,12,12:00,1.1,2.1853049,0.5113016,1.7643136,1.2576526,2.6033502
20056_1346_1,1,44042532,2024-05-04,13,13:00,2.5666666,1.5488291,0.49692562,2.1270525,1.6137118,2.9723647
20056_1346_1,1,44042532,2024-05-04,14,14:00,2.8833334,2.3084028,0.58049136,1.9041866,1.3604827,2.761239
20056_1346_1,1,44042532,2024-05-04,15,15:00,1.15,2.5722604,0.41214094,2.2541733,1.6663417,3.1723566
20056_1346_1,1,44042532,2024-05-04,16,16:00,3.0,2.1435223,0.42258528,2.264699,1.4987365,3.3318648
20056_1346_1,1,44042532,2024-05-04,17,17:00,1.9333333,2.0421357,0.54751533,2.3845327,1.4501554,3.5618157
20056_1346_1,1,44042532,2024-05-04,18,18:00,2.0166667,1.9463637,0.53867537,2.3359516,1.3691869,3.5359058
20056_1346_1,1,44042532,2024-05-04,19,19:00,1.0166667,2.0910273,0.3922162,1.6697826,0.8766955,2.7810762
20056_1346_1,1,44042532,2024-05-04,20,20:00,2.1333334,1.2995764,0.26666573,1.2817408,0.6728572,2.1740143
20056_1346_1,1,44042532,2024-05-04,21,21:00,1.3833333,1.0869563,0.33822083,0.9643441,0.5497851,1.6624956
20056_1346_1,1,44042532,2024-05-04,22,22:00,0.78333336,0.6378111,0.33140227,0.6712378,0.33764735,1.2363983
20056_1346_1,1,44042532,2024-05-04,23,23:00,,0.47637716,0.25353113,0.23724635,0.0,0.7036253
20056_1346_1,1,44042532,2024-05-05,0,00:00,0.0,0.101452805,0.04323421,0.079675585,0.0,0.49291444
20056_1346_1,1,44042532,2024-05-05,1,01:00,,0.0,0.0,0.07021204,0.0,0.3446532
20056_1346_1,1,44042532,2024-05-05,2,02:00,,0.0,0.0,0.12699305,0.05128508,0.44244254
20056_1346_1,1,44042532,2024-05-05,3,03:00,,0.0043605487,0.0,0.00712223,0.0,0.46767855
20056_1346_1,1,44042532,2024-05-05,4,04:00,0.06666667,0.019908043,0.024184074,0.12383853,0.0,0.8178275
20056_1346_1,1,44042532,2024-05-05,5,05:00,0.93333334,0.9712737,0.3625479,1.2752293,0.54338646,2.1916103
20056_1346_1,1,44042532,2024-05-05,6,06:00,2.1666667,2.5549,0.38618228,1.8280545,0.98895895,2.8532655
20056_1346_1,1,44042532,2024-05-05,7,07:00,1.7833333,1.6199162,0.24874893,1.388791,0.59701276,2.3414485
20056_1346_1,1,44042532,2024-05-05,8,08:00,1.3333334,1.8827988,0.4137819,1.4345312,0.80994135,2.223155
20056_1346_1,1,44042532,2024-05-05,9,09:00,0.98333335,1.7772529,0.14840478,1.3320101,0.82650244,1.9956369
20056_1346_1,1,44042532,2024-05-05,10,10:00,1.4666667,1.7656803,0.26188627,1.4574013,0.98028404,2.0859346
20056_1346_1,1,44042532,2024-05-05,11,11:00,1.05,1.9987366,0.44684798,1.4416288,0.9361211,2.1237886
20056_1346_1,1,44042532,2024-05-05,12,12:00,1.5833334,1.4909828,0.3908337,1.5946218,1.0808334,2.3331683
20056_1346_1,1,44042532,2024-05-05,13,13:00,1.0833334,1.6198099,0.4061378,1.7762026,1.2265319,2.5435338
20056_1346_1,1,44042532,2024-05-05,14,14:00,1.3,1.9460567,0.27348757,1.8464885,1.2496974,2.6329436
20056_1346_1,1,44042532,2024-05-05,15,15:00,1.4666667,1.2226988,0.28776264,1.6727943,1.0691028,2.5722198
20056_1346_1,1,44042532,2024-05-05,16,16:00,1.2166667,1.4363239,0.3298956,1.1774398,0.432979,2.223155
20056_1346_1,1,44042532,2024-05-05,17,17:00,0.8333333,2.3854213,0.3962748,1.4116611,0.5071095,2.5322955
20056_1346_1,1,44042532,2024-05-05,18,18:00,2.2333333,2.3385031,0.59746546,1.9035653,0.97101766,3.0498302
20056_1346_1,1,44042532,2024-05-05,19,19:00,1.7,1.9790814,0.55335164,1.2752292,0.49764615,2.3177898
20056_1346_1,1,44042532,2024-05-05,20,20:00,0.7,2.0579376,0.76456547,1.1963668,0.5843948,2.0543895
20056_1346_1,1,44042532,2024-05-05,21,21:00,0.9,0.93936336,0.23022789,0.967666,0.55442715,1.6581062
20056_1346_1,1,44042532,2024-05-05,22,22:00,0.13333334,0.76624775,0.317551,0.70426565,0.3478076,1.2831154
20056_1346_1,1,44042532,2024-05-05,23,23:00,0.43333334,0.3202435,0.19392033,0.28156322,0.0,0.77681893
20056_1346_1,1,44042532,2024-05-06,0,00:00,0.0,0.085906446,0.07396546,0.053709626,0.0,0.48124847
20056_1346_1,1,44042532,2024-05-06,1,01:00,,0.0,0.0,0.0,0.0,0.25804797
20056_1346_1,1,44042532,2024-05-06,2,02:00,,0.0,0.0,0.028560266,0.0,0.42466244
20056_1346_1,1,44042532,2024-05-06,3,03:00,0.05,0.0043605487,0.007888596,0.0,0.0,0.4969667
20056_1346_1,1,44042532,2024-05-06,4,04:00,0.31666666,0.31715566,0.18032314,0.32092136,0.0,1.1406327
20056_1346_1,1,44042532,2024-05-06,5,05:00,4.133333,5.2039514,1.1049159,4.071317,3.1156423,5.19675
20056_1346_1,1,44042532,2024-05-06,6,06:00,6.9166665,6.068482,1.4101272,6.1084137,4.976693,7.391031
20056_1346_1,1,44042532,2024-05-06,7,07:00,3.8666666,3.904888,0.7525146,3.5871923,2.4821932,4.8069353
20056_1346_1,1,44042532,2024-05-06,8,08:00,1.75,2.6116023,0.60900813,2.4193199,1.4872222,3.5117445
20056_1346_1,1,44042532,2024-05-06,9,09:00,2.2,1.7002146,0.34044883,1.7121909,0.93413305,2.6883
20056_1346_1,1,44042532,2024-05-06,10,10:00,1.9,1.5953982,0.33500546,1.3960558,0.6627953,2.3132212
20056_1346_1,1,44042532,2024-05-06,11,11:00,1.6833333,1.7418439,0.400565,1.3300388,0.59049094,2.2707815
20056_1346_1,1,44042532,2024-05-06,12,12:00,2.8166666,2.5069585,0.5270159,1.9226202,1.2023274,2.885762
20056_1346_1,1,44042532,2024-05-06,13,13:00,3.1833334,2.20059,0.6309478,2.049153,1.2931007,3.033121
20056_1346_1,1,44042532,2024-05-06,14,14:00,1.6833333,1.9942995,0.45217052,2.0365782,1.2349428,3.0488393
20056_1346_1,1,44042532,2024-05-06,15,15:00,3.1,2.614531,0.5204306,2.3171506,1.4471405,3.3875697
20056_1346_1,1,44042532,2024-05-06,16,16:00,2.1333334,3.1169963,1.0160015,2.587506,1.5803535,3.8261113
20056_1346_1,1,44042532,2024-05-06,17,17:00,4.0666666,5.085956,1.4498228,4.9955554,3.8261113,6.3033214
20056_1346_1,1,44042532,2024-05-06,18,18:00,7.866667,4.963567,1.6539146,5.454531,4.266225,6.787446
20056_1346_1,1,44042532,2024-05-06,19,19:00,1.4833333,2.7267554,0.9117552,1.7528622,0.7545512,2.9551187
20056_1346_1,1,44042532,2024-05-06,20,20:00,1.3333334,2.0155027,0.57109654,1.6899889,0.9040719,2.6943908
20056_1346_1,1,44042532,2024-05-06,21,21:00,1.9666667,1.3220736,0.46320614,1.0942636,0.54254997,1.8656414
20056_1346_1,1,44042532,2024-05-06,22,22:00,0.96666664,1.2915597,0.36035103,0.7453165,0.3460707,1.3976275
20056_1346_1,1,44042532,2024-05-06,23,23:00,0.28333333,0.40531844,0.17981683,0.25804806,0.0,0.8050462
20056_1346_1,1,44042532,2024-05-07,0,00:00,0.0,0.085906446,0.07396546,0.09913893,0.0,0.39605612
20056_1346_1,1,44042532,2024-05-07,1,01:00,,0.0,0.0,0.007779859,0.0,0.23944041
20056_1346_1,1,44042532,2024-05-07,2,02:00,,0.0,0.0,0.0,0.0,0.25901753
20056_1346_1,1,44042532,2024-05-07,3,03:00,,0.0043605487,0.007888596,0.0,0.0,0.43847287
20056_1346_1,1,44042532,2024-05-07,4,04:00,0.46666667,0.31715566,0.18032314,0.29490858,0.0,0.9947847
20056_1346_1,1,44042532,2024-05-07,5,05:00,5.733333,5.2039514,1.1049159,4.0112667,3.1825087,5.0096908
20056_1346_1,1,44042532,2024-05-07,6,06:00,5.4166665,6.068482,1.4101272,5.799296,4.813923,6.94781
20056_1346_1,1,44042532,2024-05-07,7,07:00,3.95,3.904888,0.7525146,3.3489134,2.3749597,4.4811134
20056_1346_1,1,44042532,2024-05-07,8,08:00,3.1,2.6116023,0.60900813,2.2028458,1.3626683,3.1816938
20056_1346_1,1,44042532,2024-05-07,9,09:00,2.0,1.7002146,0.34044883,1.727493,1.0335308,2.5931616
20056_1346_1,1,44042532,2024-05-07,10,10:00,1.15,1.5953982,0.33500546,1.4116106,0.7386527,2.208556
20056_1346_1,1,44042532,2024-05-07,11,11:00,1.5666667,1.7418439,0.400565,1.4197677,0.78351676,2.2419999
20056_1346_1,1,44042532,2024-05-07,12,12:00,2.9166667,2.5069585,0.5270159,2.1004748,1.449133,2.9068005
20056_1346_1,1,44042532,2024-05-07,13,13:00,2.4166667,2.20059,0.6309478,2.22487,1.560477,3.0732045
20056_1346_1,1,44042532,2024-05-07,14,14:00,2.0,1.9942995,0.45217052,2.0409281,1.3451307,2.908024
20056_1346_1,1,44042532,2024-05-07,15,15:00,1.85,2.614531,0.5204306,2.4924219,1.7150536,3.392962
20056_1346_1,1,44042532,2024-05-07,16,16:00,3.65,3.1169963,1.0160015,2.8040216,1.894101,3.8807542
20056_1346_1,1,44042532,2024-05-07,17,17:00,5.5333333,5.085956,1.4498228,4.7095118,3.639305,5.8449755
20056_1346_1,1,44042532,2024-05-07,18,18:00,4.5666666,4.963567,1.6539146,6.0211678,4.9640126,7.1827335
20056_1346_1,1,44042532,2024-05-07,19,19:00,2.1333334,2.7267554,0.9117552,1.9642516,1.0834928,2.9922457
20056_1346_1,1,44042532,2024-05-07,20,20:00,1.85,2.0155027,0.57109654,1.5486493,0.86875796,2.390866
20056_1346_1,1,44042532,2024-05-07,21,21:00,1.9,1.3220736,0.46320614,1.1872914,0.68971044,1.7917299
20056_1346_1,1,44042532,2024-05-07,22,22:00,1.0166667,1.2915597,0.36035103,0.7843324,0.379742,1.2786505
20056_1346_1,1,44042532,2024-05-07,23,23:00,0.3,0.40531844,0.17981683,0.42868438,0.13176723,0.83653754
20056_1346_1,1,44042532,2024-05-08,0,00:00,0.0,0.085906446,0.07396546,0.061143436,0.0,0.39981368
20056_1346_1,1,44042532,2024-05-08,1,01:00,,0.0,0.0,0.018809674,0.0,0.30537692
20056_1346_1,1,44042532,2024-05-08,2,02:00,,0.0,0.0,0.0,0.0,0.21745259
20056_1346_1,1,44042532,2024-05-08,3,03:00,0.016666668,0.0043605487,0.007888596,0.06765634,0.0,0.56589246
20056_1346_1,1,44042532,2024-05-08,4,04:00,0.36666667,0.31715566,0.18032314,0.4030701,0.0,1.1927578
20056_1346_1,1,44042532,2024-05-08,5,05:00,5.383333,5.2039514,1.1049159,4.343368,3.4152813,5.391943
20056_1346_1,1,44042532,2024-05-08,6,06:00,5.9,6.068482,1.4101272,5.756665,4.6820383,6.955036
20056_1346_1,1,44042532,2024-05-08,7,07:00,4.5833335,3.904888,0.7525146,3.317588,2.2690127,4.496421
20056_1346_1,1,44042532,2024-05-08,8,08:00,3.2666667,2.6116023,0.60900813,2.1281717,1.2318351,3.135227
20056_1346_1,1,44042532,2024-05-08,9,09:00,1.7833333,1.7002146,0.34044883,1.7209125,0.9896371,2.614603
20056_1346_1,1,44042532,2024-05-08,10,10:00,1.3833333,1.5953982,0.33500546,1.376747,0.68149614,2.2217944
20056_1346_1,1,44042532,2024-05-08,11,11:00,1.5,1.7418439,0.400565,1.2871948,0.5838029,2.150153
20056_1346_1,1,44042532,2024-05-08,12,12:00,2.75,2.5069585,0.5270159,2.0768826,1.3812246,2.9182665
20056_1346_1,1,44042532,2024-05-08,13,13:00,2.2833333,2.20059,0.6309478,2.1184022,1.4109396,2.9626355
20056_1346_1,1,44042532,2024-05-08,14,14:00,1.95,1.9942995,0.45217052,1.9392979,1.2049695,2.7729478
20056_1346_1,1,44042532,2024-05-08,15,15:00,2.2166667,2.614531,0.5204306,2.570234,1.7990673,3.455987
20056_1346_1,1,44042532,2024-05-08,16,16:00,4.0833335,3.1169963,1.0160015,2.7737617,1.8451662,3.7767467
20056_1346_1,1,44042532,2024-05-08,17,17:00,4.1833334,5.085956,1.4498228,4.6690125,3.5878727,5.7762036
20056_1346_1,1,44042532,2024-05-08,18,18:00,5.266667,4.963567,1.6539146,5.717588,4.6624994,6.889908
20056_1346_1,1,44042532,2024-05-08,19,19:00,2.25,2.7267554,0.9117552,1.8868895,0.95269686,2.9261024
20056_1346_1,1,44042532,2024-05-08,20,20:00,1.2666667,2.0155027,0.57109654,1.7631445,1.0338026,2.640858
20056_1346_1,1,44042532,2024-05-08,21,21:00,1.55,1.3220736,0.46320614,1.3230157,0.7987281,1.9881445
20056_1346_1,1,44042532,2024-05-08,22,22:00,1.7333333,1.2915597,0.36035103,0.7580226,0.33142832,1.3165028
20056_1346_1,1,44042532,2024-05-08,23,23:00,0.55,0.40531844,0.17981683,0.4030701,0.06439984,0.8752547
20056_1346_1,1,44042532,2024-05-09,0,00:00,0.0,0.085906446,0.07396546,0.18306425,0.0,0.5933375
20056_1346_1,1,44042532,2024-05-09,1,01:00,,0.0,0.0,0.08538014,0.0,0.41099378
20056_1346_1,1,44042532,2024-05-09,2,02:00,,0.0,0.0,0.0,0.0,0.26446757
20056_1346_1,1,44042532,2024-05-09,3,03:00,0.05,0.0043605487,0.007888596,0.088636264,0.0,0.6356672
20056_1346_1,1,44042532,2024-05-09,4,04:00,0.41666666,0.31715566,0.18032314,0.46309197,0.0,1.2494488
20056_1346_1,1,44042532,2024-05-09,5,05:00,4.5,5.2039514,1.1049159,4.2239294,3.27965,5.278918
20056_1346_1,1,44042532,2024-05-09,6,06:00,7.15,6.068482,1.4101272,6.079928,4.959817,7.265162
20056_1346_1,1,44042532,2024-05-09,7,07:00,2.6333334,3.904888,0.7525146,3.6182885,2.5307388,4.757936
20056_1346_1,1,44042532,2024-05-09,8,08:00,2.15,2.6116023,0.60900813,2.442823,1.5929714,3.3919868
20056_1346_1,1,44042532,2024-05-09,9,09:00,2.1166666,1.7002146,0.34044883,1.9274374,1.2654241,2.74371
20056_1346_1,1,44042532,2024-05-09,10,10:00,1.2833333,1.5953982,0.33500546,1.6177992,1.0327121,2.3693562
20056_1346_1,1,44042532,2024-05-09,11,11:00,0.85,1.7418439,0.400565,1.6198344,0.985295,2.4228792
20056_1346_1,1,44042532,2024-05-09,12,12:00,3.0666666,2.5069585,0.5270159,2.2555952,1.6202415,3.0940504
20056_1346_1,1,44042532,2024-05-09,13,13:00,1.75,2.20059,0.6309478,2.1929145,1.4814487,3.0598607
20056_1346_1,1,44042532,2024-05-09,14,14:00,2.7166667,1.9942995,0.45217052,1.9580655,1.208747,2.8156505
20056_1346_1,1,44042532,2024-05-09,15,15:00,2.3333333,2.614531,0.5204306,2.5486474,1.7700237,3.4489691
20056_1346_1,1,44042532,2024-05-09,16,16:00,2.0333333,3.1169963,1.0160015,3.0093906,2.089532,3.9959998
20056_1346_1,1,44042532,2024-05-09,17,17:00,5.7,5.085956,1.4498228,4.334638,3.2373204,5.422188
20056_1346_1,1,44042532,2024-05-09,18,18:00,5.9,4.963567,1.6539146,5.702215,4.595129,6.8483753
20056_1346_1,1,44042532,2024-05-09,19,19:00,1.8333334,2.7267554,0.9117552,2.1684935,1.1713016,3.2552292
20056_1346_1,1,44042532,2024-05-09,20,20:00,1.35,2.0155027,0.57109654,1.7022552,0.8918843,2.6127527
20056_1346_1,1,44042532,2024-05-09,21,21:00,1.8166667,1.3220736,0.46320614,1.3512032,0.75777245,2.0773218
20056_1346_1,1,44042532,2024-05-09,22,22:00,0.5833333,1.2915597,0.36035103,0.95476866,0.4842569,1.562852
20056_1346_1,1,44042532,2024-05-09,23,23:00,0.93333334,0.40531844,0.17981683,0.33284646,0.0,0.81149846
20056_1346_1,1,44042532,2024-05-10,0,00:00,0.0,0.085906446,0.07396546,0.25044674,0.0,0.6956814
20056_1346_1,1,44042532,2024-05-10,1,01:00,,0.0,0.0,0.13995063,0.0,0.47468907
20056_1346_1,1,44042532,2024-05-10,2,02:00,,0.0,0.0,0.042453937,0.0,0.40644133
20056_1346_1,1,44042532,2024-05-10,3,03:00,0.05,0.0043605487,0.007888596,0.13670072,0.0,0.6794319
20056_1346_1,1,44042532,2024-05-10,4,04:00,0.35,0.31715566,0.18032314,0.5559362,0.0,1.3635334
20056_1346_1,1,44042532,2024-05-10,5,05:00,5.516667,5.2039514,1.1049159,4.254308,3.2370932,5.3397713
20056_1346_1,1,44042532,2024-05-10,6,06:00,6.0,6.068482,1.4101272,5.7492566,4.5402985,7.0102134
20056_1346_1,1,44042532,2024-05-10,7,07:00,3.4666667,3.904888,0.7525146,3.3020916,2.1313195,4.5500484
20056_1346_1,1,44042532,2024-05-10,8,08:00,2.5,2.6116023,0.60900813,2.319813,1.3245349,3.3890264
20056_1346_1,1,44042532,2024-05-10,9,09:00,1.6,1.7002146,0.34044883,1.9537941,1.1234479,2.891387
20056_1346_1,1,44042532,2024-05-10,10,10:00,1.7166667,1.5953982,0.33500546,1.7147243,0.96105504,2.6038733
20056_1346_1,1,44042532,2024-05-10,11,11:00,1.4,1.7418439,0.400565,1.6814128,0.9022522,2.647442
