trip_id,pt_sequence,stop_id,service_day,hour,hour_start,y_true,y_pred_naive_boardings_per_min,y_pred_naive_boardings_per_min_std,y_pred_timesfm_boardings_per_min,y_pred_timesfm_boardings_per_min_p10,y_pred_timesfm_boardings_per_min_p90
20002_1320_1,1,45833306,2024-05-02,21,21:00,0.23333333,0.051641073,0.03531071,0.12722236,0.0058681564,0.29672253
20002_1320_1,1,45833306,2024-05-02,22,22:00,0.0,0.0017758161,0.0054658763,0.06390713,0.0,0.2393431
20002_1320_1,1,45833306,2024-05-02,23,23:00,,0.0,0.0,0.061928518,0.0,0.22153568
20002_1320_1,1,45833306,2024-05-03,0,00:00,,0.0,0.0,0.0,0.0,0.08324218
20002_1320_1,1,45833306,2024-05-03,1,01:00,,0.0,0.0,0.03059635,0.0,0.112855434
20002_1320_1,1,45833306,2024-05-03,2,02:00,,0.0,0.0,0.020725261,0.0,0.14839138
20002_1320_1,1,45833306,2024-05-03,3,03:00,0.0,0.0,0.0,0.0292802,0.0,0.25631532
20002_1320_1,1,45833306,2024-05-03,4,04:00,0.33333334,0.34032017,0.09055039,0.34712934,0.0481175,0.6936869
20002_1320_1,1,45833306,2024-05-03,5,05:00,2.1166666,2.386495,0.53871274,2.2167141,1.7850183,2.6799974
20002_1320_1,1,45833306,2024-05-03,6,06:00,3.2,2.909325,0.6756444,2.6115577,2.1219516,3.1485453
20002_1320_1,1,45833306,2024-05-03,7,07:00,1.8333334,1.8503062,0.5543891,1.9745432,1.5165247,2.4852078
20002_1320_1,1,45833306,2024-05-03,8,08:00,0.8333333,0.73149914,0.2162495,0.8479228,0.4899312,1.2453986
20002_1320_1,1,45833306,2024-05-03,9,09:00,0.71666664,0.43684137,0.14367007,0.551461,0.30303854,0.85845196
20002_1320_1,1,45833306,2024-05-03,10,10:00,0.3,0.27740407,0.1045412,0.36563763,0.16830575,0.6065822
20002_1320_1,1,45833306,2024-05-03,11,11:00,0.3,0.2880496,0.09362135,0.2903706,0.12568787,0.52448
20002_1320_1,1,45833306,2024-05-03,12,12:00,0.28333333,0.3954619,0.13478002,0.3746039,0.21337605,0.5868323
20002_1320_1,1,45833306,2024-05-03,13,13:00,0.36666667,0.3153197,0.10059004,0.3751797,0.22349392,0.5693112
20002_1320_1,1,45833306,2024-05-03,14,14:00,0.33333334,0.20133325,0.11571515,0.23690215,0.09541651,0.39368802
20002_1320_1,1,45833306,2024-05-03,15,15:00,0.21666667,0.122021094,0.06869466,0.25894764,0.1441139,0.38332337
20002_1320_1,1,45833306,2024-05-03,16,16:00,0.21666667,0.24548231,0.08337843,0.23229566,0.10989413,0.36407477
20002_1320_1,1,45833306,2024-05-03,17,17:00,0.18333334,0.19404806,0.067037776,0.23887637,0.094429396,0.37114903
20002_1320_1,1,45833306,2024-05-03,18,18:00,0.1,0.13573627,0.04698151,0.13720414,0.0,0.28675118
20002_1320_1,1,45833306,2024-05-03,19,19:00,0.11666667,0.055018954,0.05130183,0.05362889,0.0,0.18326925
20002_1320_1,1,45833306,2024-05-03,20,20:00,0.083333336,0.044001978,0.036726736,0.06547421,0.0,0.17668852
20002_1320_1,1,45833306,2024-05-03,21,21:00,0.1,0.051641073,0.03531071,0.09442941,0.02204141,0.1776756
20002_1320_1,1,45833306,2024-05-03,22,22:00,0.0,0.0017758161,0.0054658763,0.05362889,0.0,0.15299788
20002_1320_1,1,45833306,2024-05-03,23,23:00,,0.0,0.0,0.04309973,0.0,0.13983643
20002_1320_1,1,45833306,2024-05-04,0,00:00,,0.0,0.0,4.921388e-05,0.0,0.08560323
20002_1320_1,1,45833306,2024-05-04,1,01:00,,0.0,0.0,0.0026816484,0.0,0.06059514
20002_1320_1,1,45833306,2024-05-04,2,02:00,,0.0,0.0,0.0,0.0,0.076389715
20002_1320_1,1,45833306,2024-05-04,3,03:00,,0.0,0.0,0.015843807,0.0,0.18563563
20002_1320_1,1,45833306,2024-05-04,4,04:00,0.2,0.15138006,0.090546235,0.16655049,0.0,0.4279838
20002_1320_1,1,45833306,2024-05-04,5,05:00,1.2333333,1.3485429,0.21099904,0.8819137,0.5528598,1.243873
20002_1320_1,1,45833306,2024-05-04,6,06:00,1.2666667,1.2436724,0.3251477,0.93851095,0.56009895,1.3596998
20002_1320_1,1,45833306,2024-05-04,7,07:00,1.3,0.7962591,0.18914376,0.62590975,0.27201226,1.0286716
20002_1320_1,1,45833306,2024-05-04,8,08:00,0.55,0.6306251,0.26338568,0.3892377,0.13574281,0.68723714
20002_1320_1,1,45833306,2024-05-04,9,09:00,0.46666667,0.3853795,0.10494095,0.34956616,0.18203661,0.55518377
20002_1320_1,1,45833306,2024-05-04,10,10:00,0.25,0.22392061,0.12150265,0.23960045,0.12245726,0.3809291
20002_1320_1,1,45833306,2024-05-04,11,11:00,0.23333333,0.22326417,0.1110579,0.21557951,0.113572784,0.3687541
20002_1320_1,1,45833306,2024-05-04,12,12:00,0.26666668,0.2739131,0.07272649,0.21261804,0.11620523,0.36217302
20002_1320_1,1,45833306,2024-05-04,13,13:00,0.18333334,0.27429456,0.10356011,0.23005788,0.13594845,0.40017876
20002_1320_1,1,45833306,2024-05-04,14,14:00,0.25,0.16971509,0.07395389,0.14746535,0.050723493,0.31001794
20002_1320_1,1,45833306,2024-05-04,15,15:00,0.33333334,0.26687062,0.08971187,0.14417483,0.069808654,0.30162713
20002_1320_1,1,45833306,2024-05-04,16,16:00,0.13333334,0.1589224,0.08772624,0.1343032,0.044800542,0.2924136
20002_1320_1,1,45833306,2024-05-04,17,17:00,0.13333334,0.19111124,0.039373804,0.1928748,0.08231269,0.35427573
20002_1320_1,1,45833306,2024-05-04,18,18:00,0.083333336,0.13682076,0.047687866,0.12443159,0.0072883987,0.28566805
20002_1320_1,1,45833306,2024-05-04,19,19:00,0.05,0.046901323,0.009964837,0.06520187,0.0,0.21327613
20002_1320_1,1,45833306,2024-05-04,20,20:00,0.033333335,0.072073475,0.03353418,0.015843807,0.0,0.13627751
20002_1320_1,1,45833306,2024-05-04,21,21:00,0.11666667,0.036023382,0.045907784,0.08297079,0.031638384,0.17181535
20002_1320_1,1,45833306,2024-05-04,22,22:00,,0.027316507,0.038631376,0.036245137,0.0,0.10995321
20002_1320_1,1,45833306,2024-05-04,23,23:00,,0.0,0.0,0.0026816484,0.0,0.07375729
20002_1320_1,1,45833306,2024-05-05,0,00:00,,0.0,0.0,0.0,0.0,0.054832265
20002_1320_1,1,45833306,2024-05-05,1,01:00,,0.0,0.0,0.0,0.0,0.030265955
20002_1320_1,1,45833306,2024-05-05,2,02:00,,0.0,0.0,0.0,0.0,0.042234153
20002_1320_1,1,45833306,2024-05-05,3,03:00,,0.0,0.0,0.0,0.0,0.07687895
20002_1320_1,1,45833306,2024-05-05,4,04:00,0.016666668,0.016190445,0.017007124,0.028376248,0.0,0.22868612
20002_1320_1,1,45833306,2024-05-05,5,05:00,0.38333333,0.32441652,0.09186937,0.39876056,0.14175917,0.69229645
20002_1320_1,1,45833306,2024-05-05,6,06:00,0.26666668,0.29239553,0.08391461,0.47076666,0.17563632,0.8168799
20002_1320_1,1,45833306,2024-05-05,7,07:00,0.1,0.20867488,0.0925526,0.33025837,0.05372993,0.64899045
20002_1320_1,1,45833306,2024-05-05,8,08:00,0.3,0.14898618,0.08856299,0.2034899,0.013573473,0.4272638
20002_1320_1,1,45833306,2024-05-05,9,09:00,0.033333335,0.11191349,0.060328785,0.17797877,0.056721993,0.31781778
20002_1320_1,1,45833306,2024-05-05,10,10:00,0.11666667,0.15237732,0.12645267,0.18868715,0.10616953,0.28789723
20002_1320_1,1,45833306,2024-05-05,11,11:00,0.083333336,0.0480947,0.022799853,0.10837422,0.030895857,0.21230857
20002_1320_1,1,45833306,2024-05-05,12,12:00,0.083333336,0.104811214,0.05451364,0.16506569,0.07435934,0.26648048
20002_1320_1,1,45833306,2024-05-05,13,13:00,0.06666667,0.18021016,0.09422487,0.17766379,0.080028474,0.3014402
20002_1320_1,1,45833306,2024-05-05,14,14:00,0.016666668,0.11611819,0.08779186,0.14742835,0.037824836,0.27151972
20002_1320_1,1,45833306,2024-05-05,15,15:00,0.016666668,0.1166086,0.061700094,0.11845271,0.029006151,0.25781924
20002_1320_1,1,45833306,2024-05-05,16,16:00,0.13333334,0.091695584,0.083233364,0.12034243,0.009479089,0.26238605
20002_1320_1,1,45833306,2024-05-05,17,17:00,0.1,0.25291243,0.05603875,0.14868815,0.017037943,0.3012827
20002_1320_1,1,45833306,2024-05-05,18,18:00,0.033333335,0.119485036,0.10072518,0.09892565,0.0,0.2595515
20002_1320_1,1,45833306,2024-05-05,19,19:00,0.033333335,0.059476633,0.07373143,0.070579916,0.0,0.209789
20002_1320_1,1,45833306,2024-05-05,20,20:00,0.11666667,0.06868278,0.058256235,0.08065839,0.0,0.2034899
20002_1320_1,1,45833306,2024-05-05,21,21:00,0.033333335,0.10791091,0.10758542,0.094516315,0.0151482485,0.20223011
20002_1320_1,1,45833306,2024-05-05,22,22:00,0.0,0.0,0.0,0.017037943,0.0,0.1203424
20002_1320_1,1,45833306,2024-05-05,23,23:00,,0.0,0.0,0.0,0.0,0.10270508
20002_1320_1,1,45833306,2024-05-06,0,00:00,,0.0,0.0,0.0,0.0,0.087969095
20002_1320_1,1,45833306,2024-05-06,1,01:00,,0.0,0.0,0.008999761,0.0,0.10990501
20002_1320_1,1,45833306,2024-05-06,2,02:00,,0.0,0.0,0.06979363,0.0,0.22459857
20002_1320_1,1,45833306,2024-05-06,3,03:00,0.0,0.0,0.0,0.02028111,0.0,0.28351223
20002_1320_1,1,45833306,2024-05-06,4,04:00,0.23333333,0.34032017,0.09055039,0.2904847,0.0,0.6849397
20002_1320_1,1,45833306,2024-05-06,5,05:00,2.1166666,2.386495,0.53871274,1.8215339,1.3427039,2.3780797
20002_1320_1,1,45833306,2024-05-06,6,06:00,3.25,2.909325,0.6756444,2.207606,1.6410327,2.8243191
20002_1320_1,1,45833306,2024-05-06,7,07:00,2.1333334,1.8503062,0.5543891,1.7488319,1.1822582,2.355517
20002_1320_1,1,45833306,2024-05-06,8,08:00,1.0166667,0.73149914,0.2162495,0.7648491,0.31140217,1.2674952
20002_1320_1,1,45833306,2024-05-06,9,09:00,0.41666666,0.43684137,0.14367007,0.44630808,0.102227435,0.85682327
20002_1320_1,1,45833306,2024-05-06,10,10:00,0.35,0.27740407,0.1045412,0.32190007,0.051148087,0.65281916
20002_1320_1,1,45833306,2024-05-06,11,11:00,0.31666666,0.2880496,0.09362135,0.23305957,0.0,0.52418065
20002_1320_1,1,45833306,2024-05-06,12,12:00,0.3,0.3954619,0.13478002,0.28069186,0.07042034,0.5461166
20002_1320_1,1,45833306,2024-05-06,13,13:00,0.26666668,0.3153197,0.10059004,0.34175992,0.13423039,0.5948848
20002_1320_1,1,45833306,2024-05-06,14,14:00,0.2,0.20133325,0.11571515,0.23964036,0.052244894,0.46714726
20002_1320_1,1,45833306,2024-05-06,15,15:00,0.13333334,0.122021094,0.06869466,0.17445931,0.0074329157,0.36663368
20002_1320_1,1,45833306,2024-05-06,16,16:00,0.2,0.24548231,0.08337843,0.19326153,0.03532288,0.37611312
20002_1320_1,1,45833306,2024-05-06,17,17:00,0.21666667,0.19404806,0.067037776,0.20140916,0.025295038,0.37297943
20002_1320_1,1,45833306,2024-05-06,18,18:00,0.13333334,0.13573627,0.04698151,0.124946795,0.0,0.2918165
20002_1320_1,1,45833306,2024-05-06,19,19:00,0.05,0.055018954,0.05130183,0.06665992,0.0,0.20234928
20002_1320_1,1,45833306,2024-05-06,20,20:00,0.083333336,0.044001978,0.036726736,0.103637606,0.021534579,0.19514176
20002_1320_1,1,45833306,2024-05-06,21,21:00,0.1,0.051641073,0.03531071,0.074807554,0.016520664,0.14061533
20002_1320_1,1,45833306,2024-05-06,22,22:00,0.016666668,0.0017758161,0.0054658763,0.019027617,0.0,0.0804482
20002_1320_1,1,45833306,2024-05-06,23,23:00,,0.0,0.0,0.008999761,0.0,0.08420865
20002_1320_1,1,45833306,2024-05-07,0,00:00,,0.0,0.0,0.0024264222,0.0,0.031297397
20002_1320_1,1,45833306,2024-05-07,1,01:00,,0.0,0.0,0.0,0.0,0.025391977
20002_1320_1,1,45833306,2024-05-07,2,02:00,,0.0,0.0,0.03260972,0.0,0.13037734
20002_1320_1,1,45833306,2024-05-07,3,03:00,0.0,0.0,0.0,0.0,0.0,0.16974685
20002_1320_1,1,45833306,2024-05-07,4,04:00,0.25,0.34032017,0.09055039,0.2842465,0.03539841,0.59116465
20002_1320_1,1,45833306,2024-05-07,5,05:00,2.15,2.386495,0.53871274,2.2451758,1.8619796,2.6651173
20002_1320_1,1,45833306,2024-05-07,6,06:00,3.5833333,2.909325,0.6756444,2.701862,2.2504253,3.184795
20002_1320_1,1,45833306,2024-05-07,7,07:00,2.0666666,1.8503062,0.5543891,2.166437,1.722874,2.6336217
20002_1320_1,1,45833306,2024-05-07,8,08:00,0.73333335,0.73149914,0.2162495,0.8646187,0.5237444,1.246503
20002_1320_1,1,45833306,2024-05-07,9,09:00,0.43333334,0.43684137,0.14367007,0.4448413,0.20042227,0.7443777
20002_1320_1,1,45833306,2024-05-07,10,10:00,0.26666668,0.27740407,0.1045412,0.32845515,0.14555098,0.56221163
20002_1320_1,1,45833306,2024-05-07,11,11:00,0.48333332,0.2880496,0.09362135,0.27965337,0.12988523,0.4825704
20002_1320_1,1,45833306,2024-05-07,12,12:00,0.5,0.3954619,0.13478002,0.30901647,0.18680695,0.48667133
20002_1320_1,1,45833306,2024-05-07,13,13:00,0.48333332,0.3153197,0.10059004,0.36899087,0.24358259,0.5257308
20002_1320_1,1,45833306,2024-05-07,14,14:00,0.33333334,0.20133325,0.11571515,0.20681979,0.084774315,0.33846158
20002_1320_1,1,45833306,2024-05-07,15,15:00,0.15,0.122021094,0.06869466,0.1612168,0.045076743,0.25800017
20002_1320_1,1,45833306,2024-05-07,16,16:00,0.13333334,0.24548231,0.08337843,0.20944443,0.10281866,0.31738248
20002_1320_1,1,45833306,2024-05-07,17,17:00,0.21666667,0.19404806,0.067037776,0.22814494,0.099537864,0.32320592
20002_1320_1,1,45833306,2024-05-07,18,18:00,0.23333333,0.13573627,0.04698151,0.15071824,0.044420563,0.25471938
20002_1320_1,1,45833306,2024-05-07,19,19:00,0.016666668,0.055018954,0.05130183,0.061480694,0.0,0.13497046
20002_1320_1,1,45833306,2024-05-07,20,20:00,0.1,0.044001978,0.036726736,0.07591618,0.007019547,0.1343143
20002_1320_1,1,45833306,2024-05-07,21,21:00,0.016666668,0.051641073,0.03531071,0.08838319,0.03457821,0.1277527
20002_1320_1,1,45833306,2024-05-07,22,22:00,0.0,0.0017758161,0.0054658763,0.028672777,0.0,0.058856077
20002_1320_1,1,45833306,2024-05-07,23,23:00,,0.0,0.0,0.031297397,0.0,0.07919697
20002_1320_1,1,45833306,2024-05-08,0,00:00,,0.0,0.0,0.0,0.0,0.034698352
20002_1320_1,1,45833306,2024-05-08,1,01:00,,0.0,0.0,0.0,0.0,0.036015548
20002_1320_1,1,45833306,2024-05-08,2,02:00,,0.0,0.0,0.0,0.0,0.11438849
20002_1320_1,1,45833306,2024-05-08,3,03:00,0.0,0.0,0.0,0.0,0.0,0.16378322
20002_1320_1,1,45833306,2024-05-08,4,04:00,0.28333333,0.34032017,0.09055039,0.23622876,0.0,0.58001596
20002_1320_1,1,45833306,2024-05-08,5,05:00,2.2333333,2.386495,0.53871274,2.2001626,1.7918332,2.653277
20002_1320_1,1,45833306,2024-05-08,6,06:00,3.5666666,2.909325,0.6756444,2.7849958,2.3108068,3.285529
20002_1320_1,1,45833306,2024-05-08,7,07:00,1.9666667,1.8503062,0.5543891,2.263388,1.8050051,2.7481148
20002_1320_1,1,45833306,2024-05-08,8,08:00,1.1166667,0.73149914,0.2162495,0.9027281,0.5563064,1.2873483
20002_1320_1,1,45833306,2024-05-08,9,09:00,0.45,0.43684137,0.14367007,0.48320234,0.23161858,0.7808877
20002_1320_1,1,45833306,2024-05-08,10,10:00,0.31666666,0.27740407,0.1045412,0.2846356,0.08985574,0.5106987
20002_1320_1,1,45833306,2024-05-08,11,11:00,0.31666666,0.2880496,0.09362135,0.28726995,0.10516809,0.470689
20002_1320_1,1,45833306,2024-05-08,12,12:00,0.55,0.3954619,0.13478002,0.28710532,0.1573619,0.4440159
20002_1320_1,1,45833306,2024-05-08,13,13:00,0.28333333,0.3153197,0.10059004,0.333948,0.2101319,0.47060674
20002_1320_1,1,45833306,2024-05-08,14,14:00,0.23333333,0.20133325,0.11571515,0.21383649,0.1084611,0.31616586
20002_1320_1,1,45833306,2024-05-08,15,15:00,0.16666667,0.122021094,0.06869466,0.15588003,0.080141485,0.22042248
20002_1320_1,1,45833306,2024-05-08,16,16:00,0.18333334,0.24548231,0.08337843,0.16312459,0.08936182,0.23293577
20002_1320_1,1,45833306,2024-05-08,17,17:00,0.3,0.19404806,0.067037776,0.2118607,0.1137299,0.28084868
20002_1320_1,1,45833306,2024-05-08,18,18:00,0.23333333,0.13573627,0.04698151,0.11570568,0.031405352,0.21844667
20002_1320_1,1,45833306,2024-05-08,19,19:00,0.06666667,0.055018954,0.05130183,0.0,0.0,0.0788243
20002_1320_1,1,45833306,2024-05-08,20,20:00,0.11666667,0.044001978,0.036726736,0.046553075,0.0,0.13546355
20002_1320_1,1,45833306,2024-05-08,21,21:00,0.05,0.051641073,0.03531071,0.07157975,0.024160825,0.131512
20002_1320_1,1,45833306,2024-05-08,22,22:00,0.016666668,0.0017758161,0.0054658763,0.037991326,0.0,0.096606396
20002_1320_1,1,45833306,2024-05-08,23,23:00,,0.0,0.0,0.005720122,0.0,0.0788243
20002_1320_1,1,45833306,2024-05-09,0,00:00,,0.0,0.0,0.0,0.0,0.062112883
20002_1320_1,1,45833306,2024-05-09,1,01:00,,0.0,0.0,0.0,0.0,0.09582559
20002_1320_1,1,45833306,2024-05-09,2,02:00,,0.0,0.0,0.0,0.0,0.17845488
20002_1320_1,1,45833306,2024-05-09,3,03:00,0.0,0.0,0.0,0.0,0.0,0.29050013
20002_1320_1,1,45833306,2024-05-09,4,04:00,0.25,0.34032017,0.09055039,0.31299597,0.014156932,0.7181581
20002_1320_1,1,45833306,2024-05-09,5,05:00,2.3,2.386495,0.53871274,2.1278443,1.7047821,2.6460946
20002_1320_1,1,45833306,2024-05-09,6,06:00,3.2666667,2.909325,0.6756444,2.8523374,2.3552399,3.4181828
20002_1320_1,1,45833306,2024-05-09,7,07:00,1.95,1.8503062,0.5543891,1.9639078,1.4958959,2.5191767
20002_1320_1,1,45833306,2024-05-09,8,08:00,0.95,0.73149914,0.2162495,0.9802891,0.6233307,1.4258261
20002_1320_1,1,45833306,2024-05-09,9,09:00,0.65,0.43684137,0.14367007,0.4997174,0.24786341,0.8454382
20002_1320_1,1,45833306,2024-05-09,10,10:00,0.35,0.27740407,0.1045412,0.35189366,0.15143508,0.63068473
20002_1320_1,1,45833306,2024-05-09,11,11:00,0.35,0.2880496,0.09362135,0.3101659,0.12375431,0.5649945
20002_1320_1,1,45833306,2024-05-09,12,12:00,0.4,0.3954619,0.13478002,0.35581854,0.18948585,0.5980049
20002_1320_1,1,45833306,2024-05-09,13,13:00,0.31666666,0.3153197,0.10059004,0.30520812,0.13862756,0.5332648
20002_1320_1,1,45833306,2024-05-09,14,14:00,0.28333333,0.20133325,0.11571515,0.2277019,0.0703758,0.42667314
20002_1320_1,1,45833306,2024-05-09,15,15:00,0.28333333,0.122021094,0.06869466,0.18837038,0.06872322,0.34429178
20002_1320_1,1,45833306,2024-05-09,16,16:00,0.016666668,0.24548231,0.08337843,0.2025826,0.09681717,0.34652278
20002_1320_1,1,45833306,2024-05-09,17,17:00,0.23333333,0.19404806,0.067037776,0.23530379,0.11433454,0.36437067
20002_1320_1,1,45833306,2024-05-09,18,18:00,0.28333333,0.13573627,0.04698151,0.1348266,0.0,0.2819067
20002_1320_1,1,45833306,2024-05-09,19,19:00,0.083333336,0.055018954,0.05130183,0.04228184,0.0,0.18242106
20002_1320_1,1,45833306,2024-05-09,20,20:00,0.1,0.044001978,0.036726736,0.06607907,0.0,0.20754036
20002_1320_1,1,45833306,2024-05-09,21,21:00,0.18333334,0.051641073,0.03531071,0.095825605,0.007908086,0.21481174
20002_1320_1,1,45833306,2024-05-09,22,22:00,0.0,0.0017758161,0.0054658763,0.047570128,0.0,0.17514968
20002_1320_1,1,45833306,2024-05-09,23,23:00,,0.0,0.0,0.013857378,0.0,0.1348266
20002_1320_1,1,45833306,2024-05-10,0,00:00,,0.0,0.0,0.0,0.0,0.07604892
20002_1320_1,1,45833306,2024-05-10,1,01:00,,0.0,0.0,0.0014688191,0.0,0.10904898
20002_1320_1,1,45833306,2024-05-10,2,02:00,,0.0,0.0,0.014668828,0.0,0.17108907
20002_1320_1,1,45833306,2024-05-10,3,03:00,0.0,0.0,0.0,0.0,0.0,0.2410492
20002_1320_1,1,45833306,2024-05-10,4,04:00,0.28333333,0.34032017,0.09055039,0.34615436,0.04265698,0.7508381
20002_1320_1,1,45833306,2024-05-10,5,05:00,2.2,2.386495,0.53871274,2.104232,1.6448714,2.653353
20002_1320_1,1,45833306,2024-05-10,6,06:00,2.7166667,2.909325,0.6756444,3.0176735,2.4632726,3.6459947
20002_1320_1,1,45833306,2024-05-10,7,07:00,2.3,1.8503062,0.5543891,1.8877517,1.3544708,2.4949527
20002_1320_1,1,45833306,2024-05-10,8,08:00,0.9166667,0.73149914,0.2162495,0.90567017,0.4961396,1.401991
20002_1320_1,1,45833306,2024-05-10,9,09:00,0.36666667,0.43684137,0.14367007,0.5974497,0.3131543,0.9762903
20002_1320_1,1,45833306,2024-05-10,10,10:00,0.36666667,0.27740407,0.1045412,0.37519437,0.16019903,0.6664198
20002_1320_1,1,45833306,2024-05-10,11,11:00,0.35,0.2880496,0.09362135,0.3164543,0.14089404,0.59365475
20002_1320_1,1,45833306,2024-05-10,12,12:00,0.38333333,0.3954619,0.13478002,0.30853426,0.15112403,0.5656046
20002_1320_1,1,45833306,2024-05-10,13,13:00,0.38333333,0.3153197,0.10059004,0.3354293,0.19138409,0.57418466
