trip_label,pt_sequence,stop_id,method,n_points,mse,rmse,mae,mape_pct,wape_pct
20001_0310_2,25,47565733,naive,516,0.0014528232042849724,0.03811591799084698,0.024628404372682173,51.06417198004601,79.00278782133991
20001_0310_2,25,47565733,timesfm,516,0.0014413625520008,0.0379652808760952,0.0244701589052042,51.87044107753037,78.49516934546664
20001_0310_2,25,47565733,timesfm-ratio,516,0.0014161246627890473,0.03763143184611831,0.024398365525508406,50.58836349877964,78.2648711476112
20001_0310_2,26,44784088,naive,517,0.0001651990462480859,0.012852978108130656,0.006889470321048822,75.34190784024959,163.1764732034565
20001_0310_2,26,44784088,timesfm,517,0.00016909322858722618,0.013003585220516155,0.00426218593032481,99.58667674701054,100.94948317331855
20001_0310_2,26,44784088,timesfm-ratio,517,0.0001691073101309166,0.013004126657754323,0.004281782139092994,99.55117158934809,101.41361758219776
20001_0310_2,27,44784097,naive,517,0.0003916409191740577,0.019789919635361274,0.014554325942440063,51.75918246729103,111.46760336535577
20001_0310_2,27,44784097,timesfm,517,0.00044193618811311767,0.021022278375882993,0.013405745590217228,76.3794084958912,102.67094045969107
20001_0310_2,27,44784097,timesfm-ratio,517,0.000437380438094177,0.0209136423918498,0.013260721436547463,76.1634217895028,101.56024011509321
20001_0310_2,28,45833802,naive,516,0.0014802253571814341,0.03847369695235219,0.02626001665841557,47.91567874675061,69.01909554047008
20001_0310_2,28,45833802,timesfm,516,0.0015595937585128334,0.03949169227208216,0.026841310579365826,48.44850953673149,70.54690800110318
20001_0310_2,28,45833802,timesfm-ratio,516,0.0016136117434327173,0.040169786449926734,0.027329292299491856,49.07043910863376,71.82946838183271
20001_0310_2,29,45833324,naive,515,0.0006939641527408958,0.026343199364179285,0.01840338563971511,53.79253540089027,94.71556337149687
20001_0310_2,29,45833324,timesfm,515,0.0006739040441858884,0.025959661865784932,0.017876488056702954,60.69232887175392,92.00381226270206
20001_0310_2,29,45833324,timesfm-ratio,515,0.0007025615694469332,0.02650587801690284,0.018016146576537377,61.98322386933175,92.72258410418326
20001_0310_2,30,44784089,naive,511,0.001930637513920385,0.04393902040237566,0.03269090513933866,59.91046799501476,64.39656423425305
20001_0310_2,30,44784089,timesfm,511,0.0019083738930085648,0.043684938972242654,0.031712552475826834,56.790551964053215,62.46934472561432
20001_0310_2,30,44784089,timesfm-ratio,511,0.001995231576441609,0.04466801513881727,0.03246454365577891,56.64281235339147,63.950663401771216
20001_0310_2,31,45833505,naive,510,0.0017652669317406219,0.04201507981356958,0.0262722581063452,48.10146435129225,68.17484579223833
20001_0310_2,31,45833505,timesfm,510,0.0017060033983584291,0.04130379399472195,0.025976342465568736,49.7122473998504,67.40696344669398
20001_0310_2,31,45833505,timesfm-ratio,510,0.0017255912806316775,0.04154023688704336,0.026204109249542334,49.40217429950498,67.99800382514717
20001_0310_2,32,44165028,naive,514,0.0017215647413018362,0.04149174304969407,0.029530534473635576,50.53896172998522,63.03030481524412
20001_0310_2,32,44165028,timesfm,514,0.0017238913510265502,0.04151977060421397,0.029562052372722535,51.670146191081,63.09757697343552
20001_0310_2,32,44165028,timesfm-ratio,514,0.001702584851564028,0.04126239027933341,0.029242488696800392,50.94055657521894,62.415496670444895
20001_0310_2,33,44783562,naive,515,0.014473564427384676,0.12030612797104176,0.10446659769609715,183.0070326310809,101.1554505068189
20001_0310_2,33,44783562,timesfm,515,0.0065360336163779,0.08084573963034725,0.05533630684090471,65.74505319227914,53.58238107992297
20001_0310_2,33,44783562,timesfm-ratio,515,0.006647177207248273,0.08153022266158895,0.05465205911337689,61.51940790299655,52.91982109747099
20001_0310_2,34,44783564,naive,515,0.0025383489028615986,0.05038202956274785,0.03434975309731457,57.383748147447776,65.04592848141209
20001_0310_2,34,44783564,timesfm,515,0.0025318038904909657,0.050317033800602415,0.03287421347555316,52.29277103833485,62.25179355890851
