episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,policy_reward_min/policy_0,policy_reward_max/policy_0,policy_reward_mean/policy_0,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_policy_0_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/policy_0/learner_stats/allreduce_latency,info/learner/policy_0/learner_stats/grad_gnorm,info/learner/policy_0/learner_stats/policy_entropy,info/learner/policy_0/learner_stats/policy_loss,info/learner/policy_0/learner_stats/vf_loss
-90.7730806145804,-115.15661969754736,-102.98355106713603,102.75,8,2,1000,0,1000,False,8,1,2e7c1_00000,0a1e5ee6b676471e999865e9101d873d,2025-09-06_17-29-42,1757190582,2.94114089012146,2.94114089012146,47814,wesley-B450M-GAMING,192.168.2.103,2.94114089012146,0,1,-115.15661969754736,-90.7730806145804,-102.98355106713603,"[-107.12976156151902, -104.74655648765699, -115.15661969754736, -105.42106806865057, -101.87771647693505, -102.51712580785113, -90.7730806145804, -96.2464798223477]","[180, 176, 70, 84, 78, 76, 87, 71]","[-107.12976156151902, -104.74655648765699, -115.15661969754736, -105.42106806865057, -101.87771647693505, -102.51712580785113, -90.7730806145804, -96.2464798223477]",0.0810638635220404,0.5336149248058448,0.02614181198759707,4.945495885289358,0.0,8168.801,122.417,0.407,2454244.587,22.917,43635.214,0.858,1000,1000,1000,1000,17.240000000000002,62.4,0.0,51064.812,1098.59716796875,-9246.9482421875,72137.5625
