episode,occupancy,uptime,sync,efficiency
3,0.5616676208198135,0.8009751432500064,0.1139761773001721,0.9692924045047533
3,0.5618148956086417,0.7931089592896777,0.11346763763756813,0.968903328471246
3,0.5613064545166393,0.8299256689868624,0.12183130747327615,0.9689628360485788
3,0.5611591993903897,0.7620515922690314,0.09935616401432398,0.9692160557196778
3,0.5616312461382902,0.7751058548241649,0.1104339026360561,0.9688941430500396
4,0.7116613617435517,0.9744980264888763,0.09343935427457013,0.9544228326937034
3,0.5616820079061184,0.7358252493097613,0.15253392129838733,0.9690111300046025
3,0.5618484381968457,0.8294441407589096,0.1668385430673121,0.9698858830700487
4,0.7119260159948475,0.9730746160103223,0.067589714621942,0.9540425755647159
3,0.5587109692510328,0.9753977981561031,0.08873626446080067,0.9572293715321895
3,0.5612728637135478,0.7779721663913066,0.16154720514499638,0.9698016120798624
4,0.7125994828965644,0.9748547662172322,0.1070516055728679,0.9572830361120174
3,0.5615768031379329,0.8068638315351023,0.12211946419360524,0.9697662588957572
4,0.7112596717240394,0.9715602982182006,0.07378121932504163,0.9523539903798813
4,0.7117520405318514,0.9691830799175835,0.06533394003845203,0.957817764837569
4,0.7118304707963514,0.9707725534245292,0.0627845083747684,0.9554968011537944
4,0.7139211023542003,0.9705362523360114,0.07889856438530403,0.9569471425051322
4,0.7131751178257206,0.9739074729555425,0.04899454812977446,0.9522641796591026
5,0.7280199765201456,0.9697029124478022,0.056527718041376705,0.9551400135861309
5,0.7269397813620011,0.9671361188437967,0.04643468125027301,0.9574679504440032
3,0.5593191905418256,0.7738791774418343,0.1394989587962821,0.9687321379829227
3,0.5596825266044493,0.829295852200147,0.11082319043890376,0.9683868850461617
4,0.7130854433597938,0.9686998392728338,0.08574691538293804,0.9581570980349031
3,0.5598878365940715,0.740735675176927,0.07795573013641291,0.9681046794642952
3,0.5596925309767309,0.7738368557656221,0.1390142193507894,0.9685126124798605
4,0.7120145953467654,0.9693834215071764,0.05649764355121582,0.9575243374795248
4,0.7124411661978903,0.9691166422522614,0.07521801205221193,0.9562382107823755
4,0.7130318377817203,0.9657522427855649,0.09156152203844825,0.961795901836681
3,0.5599057528652727,0.7263975268106131,0.11722815437225272,0.9696512899052878
3,0.5607601308623044,0.7787601584036948,0.1361483184510429,0.968664871040222
3,0.559852994835148,0.7817911207680188,0.07560596099046459,0.9689678662197065
3,0.5600809979254148,0.7903167497582577,0.18247218443551808,0.9687591822950917
3,0.5601816894764575,0.7858175633076921,0.1313166750585424,0.9690029148509545
3,0.5601039624970917,0.8120330829229889,0.17639914383069474,0.9693071252461903
3,0.5591453195177918,0.7817830078046677,0.14149806168136728,0.9691538673327944
3,0.5601353396946203,0.8084828307797893,0.12469534553065656,0.9692637065096766
5,0.7276702323985745,0.9618381507571465,0.07587668042475412,0.9626742175591161
5,0.7277538318291954,0.9645695410339048,0.0657570325599168,0.9596718046270457
5,0.7274583142071133,0.9625595160828796,0.06673664044950871,0.9622746054923587
3,0.5592573340835021,0.815723894425713,0.14875347561670663,0.9685127746450425
3,0.5601326377299853,0.757003816447621,0.14408261995207752,0.9688781362337371
3,0.5602104329671885,0.7615181215985329,0.1451775704734407,0.9691527840677312
3,0.560091509226208,0.7858891446382488,0.17763480329535297,0.9696997095459506
4,0.7121191956365703,0.962411476877983,0.13123745398097847,0.9642636577851345
3,0.5597993953334854,0.78072190813739,0.1269813900495169,0.9690321898690909
4,0.7132030971398204,0.834348919243355,0.06703993360140287,0.9684502451805204
4,0.7129369728776924,0.8226359023386823,0.10545837775911397,0.9683693137083773
4,0.7133538948195928,0.8195916061719322,0.10961801871809622,0.9680001247851685
4,0.7113579415367421,0.9612288423506419,0.08311044148530357,0.9625143868001139
5,0.7281895666379462,0.9579597153555192,0.08199987658290663,0.9639223364596404
5,0.7289348432341003,0.9607253407902625,0.08820788704216971,0.9639183672518259
3,0.5603644906061389,0.7747286457802531,0.15701930671894454,0.9696834680302068
3,0.5606923050937991,0.7410147634368516,0.1660372099162691,0.9699864467637106
4,0.7136017682962722,0.828399434798625,0.10119597010423811,0.9689989333151756
4,0.7136882138728603,0.8170058823997346,0.1231962541604397,0.9686607328686133
4,0.7126634589489681,0.8398239718873954,0.12289449249578963,0.9690633831654465
4,0.7136291896092896,0.7994418797695046,0.11300026060686885,0.9691356740340547
4,0.7136958357674344,0.8230173534435418,0.13420920436470357,0.9685308108978262
3,0.5599212483089879,0.7931503232255966,0.15257068937642468,0.9697786071781126
4,0.7130804600443615,0.743936036839929,0.12764145749155018,0.9688383542927586
4,0.7140149473624585,0.7972564553717008,0.13871922793557995,0.9694147480407393
4,0.7129770542416158,0.8318134085537798,0.12047150916367341,0.9688879632347545
5,0.7277061892852841,0.9566467442731229,0.089062985823778,0.9654981197713013
4,0.7137682721227196,0.7893513015440926,0.12426161192923328,0.9693767270042409
4,0.7126600192394001,0.9603547911216557,0.11462171570400707,0.9653248781507179
4,0.7138661367080238,0.8162456201610929,0.11743139726826454,0.9681071201616641
5,0.7272709265951003,0.9482830026842356,0.056955446009943386,0.9638185180718812
5,0.727772212861629,0.9539929721286569,0.0814727564261445,0.9639973826345596
4,0.7127423819182316,0.812968032602616,0.12531870648982146,0.9691944181521569
4,0.71400315073698,0.8007512590884153,0.1698845526844116,0.9698720302919753
4,0.714090103242248,0.8263708641806019,0.10866237580158426,0.9679938053811664
4,0.713225634984932,0.7255429437322978,0.12713792954696154,0.9689354931372083
4,0.71339108894773,0.8041565538627241,0.15488590067899147,0.9693460776943581
6,0.7384527174892143,0.9567270172072273,0.0637769144631715,0.9605760334101261
5,0.7276328861141633,0.9472399198919165,0.1355159917934156,0.9659275888784054
5,0.7283900710160888,0.9567806666864266,0.10654144306012306,0.9653144068151462
5,0.7269967472600393,0.9540302840647434,0.09804978680198843,0.9647752516492112
6,0.7388296713584322,0.9526881951019623,0.06605598932655377,0.9616960437114098
4,0.7138375554986938,0.7718285491537653,0.18760732607751268,0.9700630366695041
4,0.7133690257887746,0.808504045749892,0.1435459706086766,0.9704334980603578
5,0.728448473988332,0.9484307960150622,0.11081506954809273,0.9669755061346985
5,0.7286691529107218,0.9472249826473298,0.09487043688947469,0.9658290792289144
5,0.729364840379727,0.9466350514895941,0.12348034383029242,0.9661218642935532
6,0.7369612349348709,0.9459865114469383,0.06218255756728789,0.9643810227159199
5,0.7281560836174154,0.9458889875737013,0.11381403033048891,0.9677118697404771
6,0.7390835516737971,0.9499588360489393,0.09866237504055371,0.9626028995413074
6,0.7381976958936531,0.9440555245327585,0.10419400303141826,0.9648594971551461
5,0.7269754238052397,0.9393527323195665,0.17568462180273062,0.9689639058558829
6,0.7384643211800369,0.9410068121189298,0.08128963165893727,0.9659056881540916
6,0.7385134279703165,0.943795341959888,0.09637093435161055,0.9660367560089643
5,0.726503158418699,0.9408377607085381,0.14696426968817738,0.9683818859987972
4,0.7113764516864565,0.7913412693729835,0.08370925545950393,0.9687435217620977
4,0.7114196353890044,0.7457552364034836,0.10612634845659363,0.9683493937992083
4,0.7117691298295755,0.7197033007131501,0.10108983389737516,0.9680879251912169
4,0.7117294652723904,0.8032103131141721,0.1068576392028751,0.9691746272794279
6,0.737332498815861,0.9374495469199081,0.08422748126076086,0.966455383869096
5,0.7280020364965013,0.9302034112165917,0.09508912294691921,0.968336081029479
5,0.7285320586928219,0.7911643895998159,0.08592287773025506,0.970851163837956
5,0.7283778998794748,0.7293982569010703,0.07503798670221763,0.9706583573491656
6,0.7370648524435516,0.9290877431250941,0.10514386775192212,0.9667038565794345
6,0.7369546751245155,0.940684269530544,0.09746351877146878,0.9658738299763835
5,0.7289569231608682,0.8116642384040947,0.10406290592618712,0.9708295752069306
4,0.7118972557520825,0.8163117800417947,0.1064800082737188,0.969459994402777
4,0.7124633691700817,0.7973166813851127,0.09744215604036473,0.9691987968767968
4,0.7114472576419284,0.7256032267209734,0.11758076474368151,0.9687731369490951
4,0.7113334523628014,0.7299827929691809,0.10122556952057708,0.9685561996749291
7,0.7270252749770323,0.9503214370061718,0.05276227301712992,0.9565394697718379
4,0.7115028191944011,0.719836642947496,0.1555761888793108,0.9690684819479374
4,0.7122080329998326,0.8015289758987759,0.15123581738826347,0.9690879471082872
4,0.7116093500346149,0.761715710977643,0.1367878301810047,0.9698426233951107
4,0.7118360149776146,0.8061929810261926,0.14700775993066578,0.9694676906273649
6,0.7375348210911529,0.9345130830144297,0.1352530560663953,0.9670510300765633
5,0.7287116268252614,0.8001399966778633,0.14471050334712438,0.9713626764799038
5,0.7296789812882996,0.7738025552914188,0.15629707988084962,0.9713403039631151
6,0.7365958904003918,0.9295053980368498,0.13734872067863496,0.9674887255060899
5,0.7293903200472986,0.7911639816344398,0.14078127781487784,0.9714610504853439
7,0.730563466261021,0.9570081224483594,0.07269855603209105,0.9606212343224934
5,0.7288066387697663,0.7431246837882187,0.09419860606473916,0.9714815238381371
4,0.7120664966644972,0.7506515706220684,0.0990874679042531,0.9692255858247112
4,0.7126691089784447,0.7882439402693365,0.11871293878996103,0.9696149083696792
4,0.7124479755331301,0.7362507736900468,0.1380613439621795,0.9698845240592441
5,0.7294234927841473,0.7519463894402922,0.100622749795597,0.9712879584601233
5,0.7283554864717848,0.764795311662746,0.11364801099119204,0.9712608720942862
5,0.7288968203373167,0.7207123252771235,0.1085971621643067,0.9717544146580502
4,0.7113036009173356,0.7403659394806021,0.10106768128094275,0.9692252889964473
4,0.7118113302168758,0.7378218824635864,0.1351906340526418,0.9698270660725882
6,0.7374315245102465,0.9256340986881941,0.11437636721140605,0.9663551083882034
5,0.7292525350850723,0.7596086984140601,0.14191690592796166,0.9712727092108624
5,0.7285489287134347,0.6992576594872355,0.04987182532659915,0.9714567903866204
5,0.7296275745723872,0.7401122636965696,0.12129339928686018,0.9716401620667909
5,0.7292268487763707,0.6793522078547918,0.1083784643153117,0.9719286226049704
5,0.7298853330703239,0.7255374176685085,0.09705553473238174,0.9720524775689767
5,0.7290476680577994,0.8090683762951263,0.13458885180340638,0.9712658871712174
5,0.7293626090029368,0.8079158235051445,0.12555501815174666,0.9712359065116569
6,0.7367619876550329,0.9305475843163034,0.11212263722301108,0.9676293257404588
4,0.7126908685549156,0.7588823352103893,0.12334875134866301,0.9696291359983297
6,0.7364136393292127,0.9191745226035362,0.131672207178369,0.9673495583411473
4,0.7127179882143728,0.79246505393207,0.14400473987722906,0.9702825086799246
6,0.736710892046606,0.9200400133146533,0.1286640108798735,0.9671686959829536
5,0.7298119601691477,0.7356133614790102,0.14546328726879473,0.9720930104183321
5,0.7300588715428434,0.7383888896030716,0.14768970228769104,0.9723459956663614
