trip_label,pt_sequence,stop_id,method,n_points,mse,rmse,mae,mape_pct,wape_pct
20001_0310_2,21,45834145,timesfm,516,1.0267371514979902,1.013280391351767,0.559909549985201,65.0136616193138,80.41681388613912
20001_0310_2,22,45834142,timesfm,519,5.416516322084291,2.327341041206529,1.4438928356214327,59.622774892479015,63.15818754724203
20001_0310_2,23,44784226,timesfm,517,0.8092307113947997,0.8995725159178662,0.5543259005324856,52.52185015511348,82.04206973407776
20001_0310_2,24,45833472,timesfm,516,0.3461262434432212,0.5883249471535447,0.35866385479965046,66.76472929530509,94.70867323094127
20001_0310_2,25,47565733,timesfm,516,1.2128184006984495,1.1012803460965104,0.695917896065454,51.774541296647655,77.862155646061
20001_0310_2,26,44784088,timesfm,517,0.1850786085350489,0.43020763421288666,0.13127642300987444,99.54066251117214,101.1846316601332
20001_0310_2,27,44784097,timesfm,517,0.477629438591903,0.6911074001860369,0.41386004524343895,76.14006132439745,99.92717364129003
20001_0310_2,28,45833802,timesfm,516,1.470678024742242,1.212715145754452,0.7845976348788792,48.760344351390366,65.84135171349493
20001_0310_2,29,45833324,timesfm,515,0.7572494914981414,0.8702008340022097,0.5543379423133702,61.60545357571827,88.97703689428258
20001_0310_2,30,44784089,timesfm,511,1.9185794127496336,1.3851279409316792,0.9740978687323759,60.31870845584106,61.706983811729884
20001_0310_2,31,45833505,timesfm,510,1.7383612367478651,1.318469277893067,0.8436878589209351,54.24580859511434,67.28177309501287
20001_0310_2,32,44165028,timesfm,514,1.8944804945511733,1.3764012839834077,0.956970538938714,55.92375541889781,63.09091149617873
20001_0310_2,33,44783562,timesfm,515,9.573004938934497,3.0940273009355455,2.0410929600883656,76.00433163930748,60.77374734761107
20001_0310_2,34,44783564,timesfm,515,1.68397071194432,1.2976789710650012,0.9383287729192247,57.921756868361264,61.60775675265756
20001_0310_2,35,48480954,timesfm,514,1.850771046949585,1.360430463842083,0.9485717069008597,51.33596532039578,60.9674728562655
20001_0310_2,36,128264371,timesfm,517,1.6931299094216306,1.3012032544616658,0.8807573368224839,55.7626013428643,68.73555686582071
20001_0310_2,37,44783263,timesfm,520,3.747701954805265,1.9358982294545508,1.3331953222500172,63.410337103810555,60.16559299321644
20001_0310_2,38,44784244,timesfm,520,0.38083790381881827,0.6171206558030757,0.35454005892568047,74.36872809414389,102.39883769479097
20001_0310_2,39,46021755,timesfm,520,0.9491768638504351,0.9742570830383709,0.4528732382338118,67.31169031741453,100.51513292972957
20001_0310_2,40,43768282,timesfm,519,34.303104658456526,5.856885235213042,2.903062681734004,72.74439659672296,73.08296645204241
20001_0310_2,41,43768244,timesfm,522,2.684016132031764,1.638296716724954,1.1161667740008834,57.26526336115736,63.957297609914896
20001_0310_2,42,47567660,timesfm,525,0.43554367825129386,0.6599573306292565,0.31166113966316245,95.9387813800282,101.60718930568476
20001_0310_2,43,45834545,timesfm,524,0.09130941525182712,0.30217447816092463,0.07525318162562414,99.75140537239567,101.52682741819473
20001_0310_2,44,45833010,timesfm,523,0.12558969075681647,0.3543863580286584,0.08009764736487646,99.83626525744307,101.41929373273175
20001_0310_2,45,45833196,timesfm,521,3.3497377348688815,1.830228874995934,1.192268984859947,60.234477338181904,58.98670226436702
20001_0310_2,46,44784021,timesfm,522,0.7419210159484897,0.861348370839865,0.5043090236341385,63.03318542951142,94.37060325878977
20001_0310_2,47,175084352,timesfm,521,0.10766145483554444,0.3281180501519909,0.10755510276238751,99.63504256915833,101.72282484740683
20001_0310_2,48,44782766,timesfm,521,0.46243067947341215,0.6800225580621662,0.26794455177534354,94.04195141208127,104.17062647768887
20001_0310_2,49,45833206,timesfm,520,0.7873180056148179,0.8873094193204634,0.5728076999485994,53.67118080592477,79.44706972737241
20001_0310_2,50,44782771,timesfm,520,1.4187108495458618,1.1910964904430967,0.7377192521672491,57.30139545271484,84.37741701269418
20001_0310_2,51,47567876,timesfm,520,0.454217971878919,0.6739569510576465,0.34948264912996807,85.4062174085733,102.04664570877749
20001_0310_2,52,44782763,timesfm,520,0.9232725634139902,0.9608707318958103,0.5968367569857437,58.97411536384525,95.7346007965633
20001_0310_2,53,45833902,timesfm,520,0.47698551335192435,0.6906413782506261,0.33840653061975073,95.12367236282117,102.62007918927563
20001_0310_2,54,45834138,timesfm,519,4.789250060020181,2.1884355279560284,1.4564195264494622,62.20177401837736,58.622637575158635
20001_0310_2,55,44783733,timesfm,518,2.937398149943386,1.71388393712742,1.1253120758150403,58.9460685026131,62.65697574338874
20001_0310_2,56,45833776,timesfm,516,2.230815081725766,1.4935913369211025,0.992264595636978,57.9940967134267,82.98635006566035
20001_0310_2,57,46021712,timesfm,516,0.1671453134517503,0.4088340903737729,0.13537501491169782,99.12237726074876,101.39180819484027
20001_0310_2,58,44783729,timesfm,512,3.018585360192535,1.7374076551553856,1.201946672348773,63.30793151072518,65.52974463614011
20001_0310_2,59,45833779,timesfm,512,2.854362305880343,1.6894858110917483,1.2072838715058178,57.49521264602136,60.3355425162776
20001_0310_2,60,45833067,timesfm,512,2.4270952329846907,1.5579137437562744,1.124446210414317,61.29770793444129,68.64079922329665
20001_0310_2,61,45833997,timesfm,510,3.563648144917107,1.8877627353343711,1.4313518869168211,64.69117429211914,61.74509338837456
20001_0310_2,62,45833069,timesfm,511,1.9184511655954977,1.3850816458229087,0.8863594377613642,52.650071347954196,68.00714696708957
20001_0310_2,63,45833070,timesfm,511,1.3414961742108489,1.1582297588176746,0.688207685965638,51.01951142669115,84.42466118627837
20001_0310_2,64,44734507,timesfm,511,1.4201300125846665,1.191692079601382,0.6944801071560776,53.985906809186226,87.2910973832624
20001_0310_2,65,44734505,timesfm,510,0.4839967697420249,0.6956987636484809,0.30678807260101787,96.1347215128272,102.53519526787431
20001_0310_2,66,98439035,timesfm,508,0.4427776657639397,0.6654154084208899,0.34971183899909297,86.41031569197257,109.68285720241668
20001_0310_2,67,45833073,timesfm,508,0.3065588946485405,0.5536776089463439,0.21003675552180723,98.1674144879123,102.12405554715282
20001_0310_2,68,44734500,timesfm,506,2.1305159881039843,1.4596287158397454,0.8178423843123157,55.592284513192645,82.39467029138457
20001_0310_2,69,45833075,timesfm,504,0.058169641683295796,0.24118383379342778,0.05071622451509515,99.84185662066596,101.73518763475506
20001_0310_2,70,45833076,timesfm,503,0.5917032998786554,0.76922252949238,0.3630086819514065,79.31804863497423,98.28552101559188
20001_0310_2,71,46021833,timesfm,501,0.5372209470509524,0.7329535776916246,0.36461737572890324,78.99883175936948,98.7045561766584
20001_0310_2,72,45833325,timesfm,497,0.39881788507770005,0.6315202966474633,0.29397563225748097,81.30181341754896,98.68155679139392
20001_0310_2,73,45833102,timesfm,498,0.31116359581696523,0.5578203974550996,0.2255568317202022,95.88000421740976,102.2936819633522
20001_0310_2,74,44733701,timesfm,495,1.544937936757407,1.242955323717392,0.7433509185218207,52.74884878604769,74.42131372801964
20001_0310_2,75,45834425,timesfm,498,0.4990975493597829,0.7064683640190712,0.32710933809816145,82.44028059668065,102.19058645796576
20001_0310_2,76,45834426,timesfm,498,5.553694809035503,2.3566278469532485,1.3293734089523261,57.448689814304856,59.874778622628796
20002_1320_1,1,45833306,timesfm,579,0.0,0.0,0.0,,
20002_1320_1,2,45833307,timesfm,579,0.008104811098360287,0.09002672435649477,0.01293244489545239,99.94657856841988,102.07301867060853
20002_1320_1,3,45833308,timesfm,566,0.2463469049060078,0.4963334614007077,0.30748891958116076,61.229877606854544,87.34013811970517
20002_1320_1,4,46021777,timesfm,567,0.19979206351468679,0.4469810549840863,0.2510483599126758,74.20664199347358,100.16077171399165
20002_1320_1,5,44784235,timesfm,567,0.11291047160258443,0.3360215344328164,0.12923952419091175,98.87715967444295,101.65507137742635
20002_1320_1,6,44784083,timesfm,567,0.3380367792290493,0.5814093043880957,0.3561126094276044,49.38635089759651,83.85023584206115
20002_1320_1,7,48480946,timesfm,566,0.17207972683876324,0.4148249351699621,0.16890676550678768,96.76106936106287,102.19190765697456
20002_1320_1,8,46022221,timesfm,566,0.5571335052617559,0.7464137627762204,0.49309920941120805,56.10596976827027,72.63403485731905
20002_1320_1,9,44164929,timesfm,565,0.35598273694946353,0.5966428889624542,0.3198800108422597,76.3250366068282,94.56624548445224
20002_1320_1,10,45833475,timesfm,567,0.6010424643334726,0.7752692850445403,0.5141745926805564,55.40549612109733,72.38749556328655
20002_1320_1,11,44784316,timesfm,568,0.13073914172977458,0.3615786798606557,0.2174507057991726,75.93319535236013,102.83152832301607
20002_1320_1,12,45834139,timesfm,568,0.1988466742147563,0.44592227373697796,0.1768579049030656,89.11944733548044,100.25175644421563
20002_1320_1,13,45833214,timesfm,568,0.7031883779177979,0.8385632819995148,0.5864649528251975,51.7901900895081,54.81511234551925
20002_1320_1,14,45833208,timesfm,568,0.20777129000182512,0.455819361152886,0.23745102820718314,71.5264452047035,93.39993352152965
20002_1320_1,15,44784469,timesfm,568,0.04208205825607279,0.2051391192729285,0.07045316624401846,81.10947554305146,99.08345275546911
20002_1320_1,16,45834755,timesfm,568,0.035341061529665665,0.18799218475688204,0.06950904843293008,90.07557719265728,101.6390882393488
20002_1320_1,17,192365034,timesfm,568,0.015102528221730489,0.12289234403220767,0.029617981607113625,99.78119366437876,101.77835152376029
20002_1320_1,18,43968713,timesfm,568,0.5472866838964138,0.7397882696396407,0.5294958385693549,46.80790127058512,53.37869825078189
20002_1320_1,19,44782577,timesfm,568,0.6211899082955017,0.7881560177372889,0.5204233556210534,48.17630724872829,51.02838470738072
20002_1320_1,20,44782576,timesfm,569,0.11786044015430208,0.34330808343862523,0.16390608539402055,86.20286684112092,101.02906490429287
20002_1320_1,21,47568009,timesfm,568,0.9284782823438572,0.9635757792430532,0.6408529247592122,51.28076366867089,53.50695840488107
20002_1320_1,22,68455378,timesfm,568,40.164240419906626,6.337526364434836,2.731850240991771,75.0798246984397,82.54522405998154
20002_1320_1,23,43968706,timesfm,568,0.3152848500663695,0.5615023152813972,0.3811169038483718,50.261504221732025,83.18702732793032
20002_1320_1,24,258781031,timesfm,568,4.785324733880312,2.187538510262234,1.382461878898198,40.713981094566094,33.24505852014929
20002_1320_1,25,43968750,timesfm,570,1.0777016901445697,1.0381241207796732,0.49654302265417843,77.62529321082394,93.88756907284323
20002_1320_1,26,43768239,timesfm,569,0.6250369971023386,0.7905928137178699,0.5693273641391257,45.844238139696365,51.9035927347705
20002_1320_1,27,45833179,timesfm,564,0.8272299767630599,0.9095218396295165,0.4913452363785951,55.914688879676014,72.86938718255833
20002_1320_1,28,210060582,timesfm,563,3.0524435352150494,1.7471243616912475,1.0739673478046747,50.78304459977018,52.95836435804501
20002_1320_1,29,236528712,timesfm,563,0.5189947899109736,0.7204129301386626,0.4829647490129555,54.15314285836368,66.7594223196316
20002_1320_1,30,44165280,timesfm,563,0.27113633330757897,0.5207075314488729,0.363955873903989,52.281580613738456,71.83424585824768
20002_1320_1,31,44165281,timesfm,563,0.23570181540416688,0.48549131341782714,0.37195945424092275,47.361245796168845,81.78688231236151
20002_1320_1,32,45833381,timesfm,564,3.2928641165602763,1.8146250622539843,1.2536321630219316,45.96822817763776,38.63322361888016
20002_1320_1,33,45833382,timesfm,564,0.4019800859706354,0.6340189949604312,0.4518378569569516,47.462467529617285,59.58136440061611
20002_1320_1,34,45833383,timesfm,563,0.1874003331090578,0.43289760118191667,0.22508434683184955,79.99126072940551,92.17371797810095
20002_1320_1,35,47566649,timesfm,563,0.24698359765626213,0.4969744436651266,0.3359704693181225,54.66181926277589,83.8375452873002
20002_1320_1,36,45833385,timesfm,563,0.6850980519539456,0.827706501094407,0.5280964013957683,42.98486591999211,47.66412749166906
20002_1320_1,37,47568140,timesfm,562,0.8241043854717829,0.9078019527803313,0.6321588981674633,46.091699326148415,44.18011153493553
20002_1320_1,38,285966536,timesfm,562,0.18093997675687415,0.42537039948364314,0.2679572676570416,58.70185906391846,71.24825776551518
20002_1320_1,39,47568141,timesfm,562,0.8505823456342085,0.9222702129171301,0.6409181421406204,48.5417677198455,48.21589815399055
20002_1320_1,40,47565779,timesfm,562,8.069492796876702,2.8406852688878965,2.013588189960135,31.11785189160298,26.59496863975746
20002_1320_1,41,48843436,timesfm,565,2.7343592604455984,1.6535898102146125,1.1546682271531523,50.70579063729155,39.31380412380804
20002_1320_1,42,44783342,timesfm,564,1.6927800063763405,1.3010687938676957,0.7618072587403099,49.46518340819355,48.121206586482444
20002_1320_1,43,44783343,timesfm,563,1.2073767877946548,1.0988069838668915,0.7958454301861477,49.518619152157214,51.779213279202764
20002_1320_1,44,44783497,timesfm,563,1.1132409923468587,1.055102361075388,0.6977036455585016,51.66898204310474,55.012096010643006
20002_1320_1,45,44783496,timesfm,565,1.2923589282931898,1.1368196551314504,0.7474278347876459,51.148938513351794,48.46126223862221
20002_1320_1,46,44784627,timesfm,568,0.4362149349904633,0.660465695544033,0.3794616704152777,53.239026466234975,64.29525927700202
20002_1320_1,47,47566971,timesfm,569,0.6535672703125484,0.8084350748900918,0.5157771886037548,47.95607258651326,55.548364731548126
20002_1320_1,48,44784515,timesfm,569,0.09470866834340314,0.30774773491189683,0.144859940185003,87.3159147579313,100.0121849553437
20002_1320_1,49,48553964,timesfm,569,0.06307744447277029,0.25115223366072276,0.08206044939136735,98.53282344032401,101.58227995687348
20002_1320_1,50,44784520,timesfm,570,0.29262070035702464,0.5409442673298467,0.3816370183852559,52.79991149154634,72.26832900494456
20002_1320_1,51,44784518,timesfm,573,0.7445230251947235,0.8628574767565751,0.6369769526914574,49.488628073844495,51.88054037238828
20002_1320_1,52,44784505,timesfm,574,0.7401207099465166,0.8603026850745711,0.5747585111457909,51.112779771881456,55.79754061199858
20002_1320_1,53,48843419,timesfm,573,0.02521339606342554,0.1587872666917141,0.05011146294504827,99.72199640799504,101.48131338623881
20002_1320_1,54,44784517,timesfm,574,2.523127807251801,1.5884356478157373,1.1704230887428528,48.38625375340765,42.78432095670393
20002_1320_1,55,45833721,timesfm,574,0.12769333760204402,0.3573420456677943,0.21262146060632806,71.1977083780489,98.6241610294608
20002_1320_1,56,47567963,timesfm,574,1.5163614435253936,1.231406286944075,0.860383941109095,49.626335733499936,45.887906842093344
20002_1320_1,57,50308500,timesfm,574,0.02456545462320802,0.15673370608521967,0.032838849780452026,99.69860004341913,101.0897661645752
20002_1320_1,58,44783366,timesfm,576,3.0252076716076792,1.7393124134575937,1.2788823684039352,50.11714134185542,39.45550644757091
20002_1320_1,59,232142333,timesfm,578,33.9386090118468,5.825685282595241,3.8569534992519565,31.632516100405482,24.227592273669078
20002_1320_10,1,232142333,timesfm,579,0.0,0.0,0.0,,
20002_1320_10,2,56384924,timesfm,579,0.08522348690580382,0.2919306200209286,0.05176610075856004,95.51397420198415,103.12564694099893
20002_1320_10,3,56384168,timesfm,580,0.02314202534350713,0.1521250319425016,0.021905369662249142,99.51044634941871,108.16042994002521
20002_1320_10,4,57477874,timesfm,581,0.011143527181661167,0.10556290627706859,0.01705691117702609,99.518807815483,102.21540732865986
20002_1320_10,5,44783864,timesfm,582,0.00040250150128195734,0.02006244006301221,0.001861462329058495,99.90931223937135,101.41326120471312
20002_1320_10,6,47566170,timesfm,582,0.001133191764517131,0.033662913785308765,0.004762808435321141,99.97420521571266,102.82139001307593
20002_1320_10,7,47566143,timesfm,582,0.421909849517947,0.6495458794557526,0.33644940563821774,66.06690726446894,93.22988774731827
20002_1320_10,8,44783109,timesfm,582,0.05221743092729,0.22851133653998437,0.0820335280300344,93.78869777618569,101.39817242111549
20002_1320_10,9,44783108,timesfm,581,0.18115236927377495,0.4256199822303635,0.24825546118080738,56.0294748826835,85.13307621681659
20002_1320_10,10,44783077,timesfm,581,0.06053840538769054,0.24604553519153835,0.09403846407922226,97.4950606977125,103.22181500595326
20002_1320_10,11,44783078,timesfm,582,0.11427915806640056,0.3380520049732002,0.16953458821679437,67.70806379652359,93.29578557728932
20002_1320_10,12,44784529,timesfm,582,0.1256632562728357,0.35449013564954907,0.1994311594501677,61.33754598543337,86.88393540014506
20002_1320_10,13,44784533,timesfm,582,1.1999533511202944,1.0954238226003188,0.6093290956239343,52.88532527696588,49.47121868464661
20002_1320_10,14,44782593,timesfm,581,0.2481195424683732,0.49811599298594417,0.25667938966710224,65.11738861312709,85.09708619091487
20002_1320_10,15,43768233,timesfm,582,0.0793512986077783,0.28169362542978904,0.13999089894811648,67.52963778861108,90.12939291454141
20002_1320_10,16,45833402,timesfm,583,0.18959311082524066,0.43542291031276786,0.23256212206824936,66.94307594476741,86.99980541657838
20002_1320_10,17,43768235,timesfm,583,0.22725132834283826,0.47670885070747143,0.2851177191212398,57.37079564322484,67.6325159473717
20002_1320_10,18,43768236,timesfm,582,0.08796882626001956,0.29659539150165426,0.13912684422020363,76.81750505314295,94.09575149686043
20002_1320_10,19,45833174,timesfm,578,1.5288730834143085,1.2364760747439913,0.8192140759898473,58.250915664814826,51.04159286693968
20002_1320_10,20,260883656,timesfm,570,0.11964573683327734,0.34589844872921494,0.17813807342085672,89.73701129874372,103.67079787550688
20002_1320_10,21,236338183,timesfm,567,0.7171725613898103,0.8468604143480851,0.574001507441736,59.84052499137592,67.08672434270117
20002_1320_10,22,43768555,timesfm,566,10.01602206594639,3.164809957319142,2.326950099880238,45.54822073375927,35.775026815147456
20002_1320_10,23,43768238,timesfm,565,1.0945449551334858,1.0462050253814907,0.6977418668465465,54.40920403755973,53.51252632929647
20002_1320_10,24,43768307,timesfm,565,0.29356939971305124,0.5418204496999456,0.3277715674052373,58.62771611490808,71.71925978529018
20002_1320_10,25,44783764,timesfm,565,0.21133848364467886,0.45971565520947716,0.2783777110471568,60.90981844510564,79.74227702182102
20002_1320_10,26,43768660,timesfm,564,0.3526098524032782,0.5938096095578769,0.37825780202897746,51.111147852106775,78.79971505052748
20002_1320_10,27,44784353,timesfm,565,0.18625581419519951,0.4315736486339261,0.2256347919154742,80.02925975204485,102.17082973551528
20002_1320_10,28,190561930,timesfm,564,0.05024492232988894,0.22415379169197416,0.0777664075473495,98.75624588784423,102.11839942694694
20002_1320_10,29,43968715,timesfm,563,1.644152981994815,1.2822452893244782,0.796605107961476,55.78566630810895,46.92485269892019
20002_1320_10,30,101269104,timesfm,561,32.649673905141384,5.713989316155692,2.647332632211197,85.11746318919892,78.45689001136257
20002_1320_10,31,44782718,timesfm,561,0.7364795959185714,0.8581838939985831,0.5471456729769769,54.541060512483796,62.95031191743238
20002_1320_10,32,44783707,timesfm,561,0.18690363086365477,0.4323235256884071,0.19563909211620029,85.00993914962756,98.28616474351291
20002_1320_10,33,45833656,timesfm,560,0.062011487150748855,0.24902105764522978,0.07981240109785832,98.93646581241299,101.20457405755725
20002_1320_10,34,45834651,timesfm,559,1.8635167312602225,1.3651068570849032,0.6087980940190685,79.11756508329879,77.08643074441456
20002_1320_10,35,47565871,timesfm,560,2.0446410095395664,1.4299094410274962,1.0090640676379292,55.70797026901565,46.208490501197005
20002_1320_10,36,44784226,timesfm,556,1.261013195879135,1.1229484386556379,0.6759966154097187,62.65372180040145,73.24589736716132
20002_1320_10,37,45833472,timesfm,556,0.41360743482591866,0.6431231879087541,0.43441912958967843,52.08353058540559,74.35336518738606
20002_1320_10,38,45833801,timesfm,555,1.8138378456428672,1.3467879735291919,0.9505467267574532,62.893989647483274,51.27201735893409
20002_1320_10,39,44784088,timesfm,555,0.16341385146638812,0.404244791514236,0.21606274752280344,84.78825700491991,100.6678127700858
20002_1320_10,40,44784097,timesfm,556,0.6949876776605785,0.8336592095458302,0.6038727677930116,52.422475254008894,65.41343907047104
20002_1320_10,41,45833802,timesfm,558,1.7987228933780046,1.341164752511042,0.940332952821203,58.54153817117793,50.073065874756615
20002_1320_10,42,48480947,timesfm,560,1.4147735867678035,1.1894425529498276,0.8285942939353595,70.80393534002363,58.94661529880604
20002_1320_10,43,44784089,timesfm,560,3.580583931611182,1.89224309527375,1.2222051919803294,52.178045944895665,40.178468027481
20002_1320_10,44,45833505,timesfm,558,2.5498198470054407,1.5968155331801606,1.0639156655887376,52.18432693818544,44.80248699443347
20002_1320_10,45,44165028,timesfm,560,1.9179510217693654,1.3849010873594423,0.9780985582892333,54.74910413218231,44.359878150577195
20002_1320_10,46,84185949,timesfm,560,10.436849845935532,3.2306113733990864,2.134729359117495,44.49259977633453,34.23125063689866
20002_1320_10,47,45833327,timesfm,559,0.7758092727683605,0.8808003592008581,0.5909333004713441,56.25995105144016,62.13459205108235
20002_1320_10,48,45833328,timesfm,558,0.05119876404079227,0.22627143885340958,0.08133063532671551,99.15544159517759,101.15031523758921
20002_1320_10,49,45833306,timesfm,558,4.935443549466822,2.2215858186139967,1.4569038702702437,52.55586005907092,36.868989258547316
20002_1367_5,1,45833306,timesfm,547,0.0,0.0,0.0,,
20002_1367_5,2,45833307,timesfm,532,0.04915300772884063,0.22170477606231362,0.030557534124682775,99.94177701162346,101.48605249218745
20002_1367_5,3,45833308,timesfm,528,0.8462087539780698,0.9198960560726792,0.5415401329592721,73.61187298173814,103.54964381971222
20002_1367_5,4,44783564,timesfm,526,0.43842164049456356,0.6621341559643057,0.27781258392913794,96.16573131359888,102.69984391628756
20002_1367_5,5,48480954,timesfm,521,0.49501406428091116,0.7035723589517365,0.3420732001765373,88.66082422686866,101.79327394052129
20002_1367_5,6,128264371,timesfm,522,0.8622340127248886,0.9285655672729248,0.48916086517907753,83.01564287195906,102.67661011236235
20002_1367_5,7,44783263,timesfm,522,2.0146935032104665,1.4193989936626228,0.792282359982635,56.628024760939155,88.70974323896729
20002_1367_5,8,44784244,timesfm,523,0.2451053173119201,0.4950811219506558,0.19130676531160476,96.27652809559544,102.70686347222274
20002_1367_5,9,46021755,timesfm,522,0.8096587924783808,0.8998104202988432,0.38220957149442236,73.68524553412303,95.44377779762412
20002_1367_5,10,43768282,timesfm,524,1.6792228169684185,1.2958483001371799,0.8302594857538028,56.98978520215343,78.93160693012732
20002_1367_5,11,43768244,timesfm,526,1.8185059512046715,1.3485199113119062,0.8273872715611063,52.022938905497085,80.49986506916125
20002_1367_5,12,47567660,timesfm,530,0.35753095446535527,0.5979389220190933,0.24361347234178238,97.86877517233596,102.09615431199452
20002_1367_5,13,45834545,timesfm,529,0.04476307433552472,0.2115728582203415,0.055642643719822804,99.86575092352732,102.07107271778455
20002_1367_5,14,45833010,timesfm,528,3.56570569925058,1.8883076283409386,1.2718041411535157,51.39340110862815,55.694675239574956
20002_1367_5,15,43768719,timesfm,530,0.29639083689345835,0.5444178881093625,0.2045777499646464,99.11982933679364,101.44617393680346
20002_1367_5,16,49417952,timesfm,531,0.4492208169901392,0.6702393729035465,0.34671108998935285,78.94799562780123,96.84435610023226
20002_1367_5,17,44165200,timesfm,531,0.058664257217138846,0.2422070544330591,0.06131565249110651,99.79950942875438,101.69627401908524
20002_1367_5,18,43968736,timesfm,533,1.2987569169981457,1.139630166763826,0.6749845082679993,65.65492499249376,91.32081865288144
20002_1367_5,19,45833011,timesfm,534,0.3027294857339754,0.5502085838425055,0.22407656764543585,98.13262601919782,101.60272270859221
20002_1367_5,20,43768239,timesfm,533,1.8973533057628653,1.3774444837316913,0.9369936455757573,47.53622867373203,61.72012505830203
