trip_label,pt_sequence,stop_id,method,n_points,mse,rmse,mae,mape_pct,wape_pct
20002_1320_1,3,45833308,timesfm,566,9.99693759530304,3.1617934143936477,1.8763964567439393,39.76236836118378,23.16957223724684
20002_1320_1,4,46021777,timesfm,567,13.311766240145289,3.648529325652363,2.350030582927482,36.87122773355234,20.20253473456314
20002_1320_1,5,44784235,timesfm,567,17.498416206161902,4.183110828816504,2.7247108268940026,34.66154664363929,20.017005185564642
20002_1320_1,6,44784083,timesfm,567,22.531380571907256,4.746723140431434,3.2083473235351208,31.136106576181373,19.48392662639058
20002_1320_1,7,48480946,timesfm,566,31.064736012803934,5.573574796555971,3.811155772612349,29.885290457431346,19.537952320642418
20002_1320_1,8,46022221,timesfm,566,28.233862968644292,5.313554645305183,3.733636242700871,26.573725708013086,17.870354290905293
20002_1320_1,9,44164929,timesfm,565,31.897053928866512,5.64774768636724,4.096418148458532,26.485308760903358,18.309512391936146
20002_1320_1,10,45833475,timesfm,567,35.282950125944986,5.939945296544825,4.236796204661546,26.405154698623186,18.19732200518106
20002_1320_1,11,44784316,timesfm,568,37.592498794888215,6.131272200358439,4.359395316796843,25.916273418082852,18.037597968244814
20002_1320_1,12,45834139,timesfm,568,40.68014735106387,6.37809903898206,4.505041243284841,25.53224767478854,18.251062219129558
20002_1320_1,13,45833214,timesfm,568,40.31871797580916,6.3497021958363655,4.4979695964667075,25.31274715353018,18.137585420220937
20002_1320_1,14,45833208,timesfm,568,43.98450809288813,6.632081731469247,4.656985881734742,24.319137453334932,17.58764185254843
20002_1320_1,15,44784469,timesfm,568,42.85727231283276,6.5465465944139405,4.582497598735539,24.144825593084853,17.354201098844047
20002_1320_1,16,45834755,timesfm,568,42.152822458450046,6.492520501195976,4.56103413012266,23.991260768259743,17.089247503491833
20002_1320_1,17,192365034,timesfm,568,42.425635934067415,6.513496444619235,4.5716122421120575,23.740077215932835,16.86763898658554
20002_1320_1,18,43968713,timesfm,568,42.42285390224657,6.513282882099208,4.580153147005778,23.879528010235294,16.84820648919627
20002_1320_1,19,44782577,timesfm,568,42.42917932479679,6.513768442675621,4.606675762829567,23.24609379654505,16.92131800528595
20002_1320_1,20,44782576,timesfm,569,44.84524444563733,6.696659200350375,4.774016167535095,22.715601307359208,16.90023641942129
20002_1320_1,21,47568009,timesfm,568,46.495980180058496,6.818796094623925,4.8459085990259,22.710233953440888,16.938867780809623
20002_1320_1,22,68455378,timesfm,568,50.184302339868786,7.084087968106324,5.005206451482243,23.494842680174806,16.953371542993075
20002_1320_1,23,43968706,timesfm,568,72.83539834264083,8.534365725854547,6.066322405454751,30.081543310955077,20.91376909967063
20002_1320_1,24,258781031,timesfm,568,75.16298453984788,8.669658847950586,6.260520988386961,28.33552929341114,20.222405863440347
20002_1320_1,25,43968750,timesfm,570,92.8429477477146,9.635504540381609,6.921094134185215,26.346803456485297,20.35865057000349
20002_1320_1,26,43768239,timesfm,569,104.6063703872421,10.227725572542612,7.310560958871722,29.13580138022959,20.438345321215692
20002_1320_1,27,45833179,timesfm,564,119.12247835356817,10.914324457041221,7.720040320734121,31.54062733938034,20.836436548223748
20002_1320_1,28,210060582,timesfm,563,155.25646027080614,12.46019503341766,9.011426691558373,26.824775477935958,19.24161846968985
20002_1320_1,29,236528712,timesfm,563,172.98788528547544,13.152485897558508,9.427230918075717,28.335255138954086,20.03004770868011
20002_1320_1,30,44165280,timesfm,563,173.39767728455374,13.168055182317309,9.372681403510061,28.69830687696525,20.017632533745953
20002_1320_1,31,44165281,timesfm,563,178.91422664091507,13.37588227523385,9.424668869387755,29.47513524996519,19.52996961655199
20002_1320_1,32,45833381,timesfm,564,177.9953602080867,13.341490179439727,9.503561798773697,29.466725071157345,19.75296353596092
20002_1320_1,33,45833382,timesfm,564,173.17429148055115,13.159570337991706,9.405071543423318,29.990001445969494,20.08850117757114
20002_1320_1,34,45833383,timesfm,563,170.24834781174937,13.047925038554956,9.288375364482087,29.66866614977059,19.83549335631131
20002_1320_1,35,47566649,timesfm,563,172.64332927998075,13.139380856036587,9.422761165737914,30.74220960573356,20.152223041493336
20002_1320_1,36,45833385,timesfm,563,169.11551451633076,13.004442107077518,9.310421562756774,30.437407018501013,19.992630178855592
20002_1320_1,37,47568140,timesfm,562,174.58204887378477,13.212950044323364,9.439399505301276,30.99645877754982,20.446635604705186
20002_1320_1,38,285966536,timesfm,562,168.3382372908964,12.974522622851925,9.249338594334398,31.32495206494902,20.537565979213003
20002_1320_1,39,47568141,timesfm,562,168.66616549932112,12.987153864466269,9.262641555775575,31.987643658653468,20.695216311608206
20002_1320_1,40,47565779,timesfm,562,164.54438112030064,12.82748537790243,9.107297016201548,31.05458679365348,20.717052313034966
20002_1320_1,41,48843436,timesfm,565,142.1875987082082,11.92424415668382,8.258144248617315,31.618771283253324,21.179373314050704
20002_1320_1,42,44783342,timesfm,564,140.29202828212124,11.844493584873996,8.19650623724158,34.47038489620816,21.85136350519038
20002_1320_1,43,44783343,timesfm,563,145.3176529761143,12.054777184838976,8.294299826644949,35.683293929658916,22.739943546800504
20002_1320_1,44,44783497,timesfm,563,152.29838335100655,12.340923115837265,8.49339395693712,37.221897797447646,23.51795350157393
20002_1320_1,45,44783496,timesfm,565,145.32991474183322,12.055285759443167,8.347872321157428,38.574427718511444,23.843913129601287
20002_1320_1,46,44784627,timesfm,568,149.94673142284933,12.24527384025565,8.46970124433378,37.670060845454906,23.987045677267872
20002_1320_1,47,47566971,timesfm,569,151.36616328618794,12.303095678982096,8.533794319507624,37.581447170281486,24.223619724558276
20002_1320_1,48,44784515,timesfm,569,152.6029460307512,12.35325649497942,8.552157726107467,38.93881276635998,24.78660795501621
20002_1320_1,49,48553964,timesfm,569,155.65586265049373,12.476211871016528,8.603445355779845,38.74760508348912,24.660631268375603
20002_1320_1,50,44784520,timesfm,570,155.1361346881946,12.45536569869366,8.55705352748413,38.59545358366692,24.547788728195677
20002_1320_1,51,44784518,timesfm,573,165.75854823767742,12.8747251713455,8.830554919231103,36.36495401323007,23.9675073073662
20002_1320_1,52,44784505,timesfm,574,174.97172635938261,13.22768786898839,9.141954838752904,37.10858561172211,24.510169889935064
20002_1320_1,53,48843419,timesfm,573,179.2346507260665,13.387854597584576,9.170683650626493,38.72711002430544,24.65684656024708
20002_1320_1,54,44784517,timesfm,574,179.11498075642183,13.383384503047868,9.186839306079593,38.699531191157924,24.69073592531926
20002_1320_1,55,45833721,timesfm,574,169.41848225845655,13.016085519788833,8.894350834999402,40.67187988564051,25.293586136228168
20002_1320_1,56,47567963,timesfm,574,171.9618925487026,13.113424135164035,8.938886037185904,40.87418720233909,25.3441922814577
20002_1320_1,57,50308500,timesfm,574,159.76393743498147,12.63977600414586,8.64343621312672,43.586558837319025,25.865446561332085
20002_1320_1,58,44783366,timesfm,576,156.15642862888106,12.496256584628897,8.423559526451312,43.95787481232254,25.199684557567114
20002_1320_1,59,232142333,timesfm,578,142.99449486135453,11.958030559475691,8.039012143250098,46.136996514087,25.064127271285862
20002_1320_10,1,232142333,timesfm,579,0.0,0.0,0.0,,
20002_1320_10,2,56384924,timesfm,579,13.123565497234281,3.6226462009467997,2.07380479449829,54.40513198014023,36.897616849927516
20002_1320_10,3,56384168,timesfm,580,15.436747420690317,3.9289626392586525,2.432460178019011,41.319177403109656,26.905966414900035
20002_1320_10,4,57477874,timesfm,581,15.912771754931104,3.989081567846301,2.514764922234011,39.90037063282967,25.862209293215553
20002_1320_10,5,44783864,timesfm,582,16.78158357840782,4.096533116967056,2.643432543676812,39.275232396965606,24.51915033142658
20002_1320_10,6,47566170,timesfm,582,16.776862711822318,4.095956873774712,2.6461552031402023,40.87116944752906,24.49515345479871
20002_1320_10,7,47566143,timesfm,582,17.085142435429812,4.133417766864343,2.6741173260668614,40.87770897588967,24.544843415817464
20002_1320_10,8,44783109,timesfm,582,17.65662811923041,4.201979071726846,2.7362210490019625,35.013221186005595,22.431875708746553
20002_1320_10,9,44783108,timesfm,581,18.56829526056375,4.309094482668459,2.8270262637526056,34.04200167383206,22.055086188795002
20002_1320_10,10,44783077,timesfm,581,26.283328027361822,5.126726833698264,3.427000380194526,32.939487970200815,22.217894351847384
20002_1320_10,11,44783078,timesfm,582,34.515152317879995,5.874959771596738,4.009154316397113,33.30139236690234,22.65556191462707
20002_1320_10,12,44784529,timesfm,582,50.01957741025639,7.072452008338861,5.020898368144535,31.834302757867704,23.90703476652969
20002_1320_10,13,44784533,timesfm,582,55.3470888592707,7.439562410469496,5.319887604145387,31.35024643506658,24.47321267381732
20002_1320_10,14,44782593,timesfm,581,57.38243624919876,7.575119553459124,5.447596436504639,30.394372260759972,23.836232943185315
20002_1320_10,15,43768233,timesfm,582,62.644255617048735,7.914812418310919,5.710712488961688,30.172779124545414,23.263649341484427
20002_1320_10,16,45833402,timesfm,583,62.803083925967655,7.924839678250132,5.650445584579254,28.750103113802126,22.493936411123595
20002_1320_10,17,43768235,timesfm,583,67.42977184424412,8.21156330087299,5.919409860265587,27.485089654169187,21.707843188931307
20002_1320_10,18,43768236,timesfm,582,70.68582809955765,8.407486431720104,5.947787661215083,27.53660087061541,21.809209727325424
20002_1320_10,19,45833174,timesfm,578,85.10099656374268,9.22502013893426,6.513078635743431,28.350362323878265,21.572529627996722
20002_1320_10,20,260883656,timesfm,570,87.92966654829412,9.377081984727132,6.779554852472644,26.381266420243787,21.067845708791243
20002_1320_10,21,236338183,timesfm,567,91.99134411101213,9.591211816606497,6.966663658004543,27.25979441228435,21.510676392320786
20002_1320_10,22,43768555,timesfm,566,90.53174018079217,9.514816875841182,6.813044145037866,26.367521085708002,20.984384858521626
20002_1320_10,23,43768238,timesfm,565,69.60895033850568,8.34319784845749,5.949309970917603,24.51590957202456,20.12561825522135
20002_1320_10,24,43768307,timesfm,565,66.85685933281933,8.176604388914711,5.896612205256202,25.05268958509972,20.239598761773664
20002_1320_10,25,44783764,timesfm,565,71.65437685555237,8.464890835418515,6.084440804230645,24.78072051137654,20.236031245581106
20002_1320_10,26,43768660,timesfm,564,77.62090917826376,8.810272934379716,6.3159893967923955,25.085373618203803,20.555152136659853
20002_1320_10,27,44784353,timesfm,565,85.60943290124415,9.252536565788008,6.680900951756768,25.564599100680436,20.933414040973467
20002_1320_10,28,190561930,timesfm,564,87.98378223471242,9.379967070022817,6.707195491652692,25.67245358209769,20.986393979060328
20002_1320_10,29,43968715,timesfm,563,89.55382089102311,9.463288059180229,6.710211588472367,25.64064111407962,21.017141508989642
20002_1320_10,30,101269104,timesfm,561,87.24372411580576,9.34043489971456,6.641423844861366,25.453364449940192,20.813067626017595
20002_1320_10,31,44782718,timesfm,561,101.75286008309514,10.08726226897542,7.077831989069916,35.76650181153963,23.198170960487428
20002_1320_10,32,44783707,timesfm,561,105.90694942943405,10.291110213647215,7.295898708703901,34.482369061534946,23.88620484929994
20002_1320_10,33,45833656,timesfm,560,105.35981861611276,10.26449310078743,7.345556323110897,35.2044879019556,24.084935788275263
20002_1320_10,34,45834651,timesfm,559,106.56979468693737,10.323264730061773,7.3534150604985244,34.85212759157412,24.073786494287894
20002_1320_10,35,47565871,timesfm,560,113.456071221358,10.651575997070012,7.569191872076481,36.61120323932973,24.944856311823116
20002_1320_10,36,44784226,timesfm,556,152.6726780036523,12.356078585200578,9.104990857491275,35.79366803700608,25.401854366022015
20002_1320_10,37,45833472,timesfm,556,151.91332787168412,12.32531248576214,9.037965360451201,37.57819181620567,25.54128567832959
20002_1320_10,38,45833801,timesfm,555,147.73026875920638,12.154434119250734,8.900270212568158,36.989925090340044,25.26077824576075
20002_1320_10,39,44784088,timesfm,555,140.92779997012468,11.87130152806021,8.77199803982343,40.677636041758255,25.737034963974605
20002_1320_10,40,44784097,timesfm,556,138.2529058054568,11.758099583072802,8.68263635653413,39.2752787552751,25.2816164907157
20002_1320_10,41,45833802,timesfm,558,133.28428882912732,11.5448814991375,8.492727331987806,38.62048224844094,25.308032141092113
20002_1320_10,42,48480947,timesfm,560,135.08055992482358,11.622416268780928,8.469674899745014,40.89371729055883,25.702841502359124
20002_1320_10,43,44784089,timesfm,560,125.75098890230947,11.213874838890858,8.097896671749972,42.80247925656387,25.49486474506063
20002_1320_10,44,45833505,timesfm,558,112.54402764910435,10.608676998057032,7.687513123311681,48.46065345951852,25.752634147414383
20002_1320_10,45,44165028,timesfm,560,102.01917420393599,10.100454158300803,7.29659815310621,49.297356193568845,26.377990333307054
20002_1320_10,46,84185949,timesfm,560,98.1137886774918,9.905240465404754,7.110430677297637,55.79264030014248,27.484905305010525
20002_1320_10,47,45833327,timesfm,559,96.53333489230815,9.825137907037648,6.684839046696035,114.09473930221338,33.175351432123755
20002_1320_10,48,45833328,timesfm,558,89.57724914801038,9.464525827954107,6.351455968319302,108.07843855839383,32.96572278877895
20002_1320_10,49,45833306,timesfm,558,89.90462089845377,9.481804727922515,6.343379390822978,110.00138874399796,32.91938303533444
20002_1367_5,1,45833306,timesfm,547,0.0,0.0,0.0,,
20002_1367_5,2,45833307,timesfm,532,8.28643973687569,2.878617678135756,1.80082529116618,55.76057253195139,30.310227459394763
20002_1367_5,3,45833308,timesfm,528,13.575941907865829,3.684554506024552,2.2911509427599457,53.49743110024691,30.46205379928194
20002_1367_5,4,44783564,timesfm,526,16.54234598533418,4.0672282927485375,2.66902089689791,46.405039452676796,25.632120310529128
20002_1367_5,5,48480954,timesfm,521,22.706971645261593,4.76518327509673,3.3567033629728598,48.37150835054155,25.28884885858529
20002_1367_5,6,128264371,timesfm,522,37.1471743689526,6.094848182600827,4.177583484547653,46.70524681685047,25.35092502060035
20002_1367_5,7,44783263,timesfm,522,43.66432783296189,6.607898896999098,4.3287589746607065,46.048815736404485,24.824772575379097
20002_1367_5,8,44784244,timesfm,523,43.2151087917771,6.573819954317056,4.308440726347756,43.18805373345465,23.24538052342287
20002_1367_5,9,46021755,timesfm,522,45.62147830744306,6.754367350643808,4.3879891542544165,45.29708376416497,23.052272178057212
20002_1367_5,10,43768282,timesfm,524,47.20967207756467,6.870929491529124,4.389040979578067,45.06281595471205,23.124897303236388
20002_1367_5,11,43768244,timesfm,526,45.88495855815578,6.773843706357254,4.329057280630516,40.845656493862045,22.469187160785506
20002_1367_5,12,47567660,timesfm,530,41.567342678416715,6.447274050202668,4.144804610321357,41.35719657939189,21.875805217623252
20002_1367_5,13,45834545,timesfm,529,45.946338076189804,6.778372819208885,4.350647413259267,43.40891043710558,22.29379090814447
20002_1367_5,14,45833010,timesfm,528,45.77006444736332,6.765357673276656,4.311513890973245,42.70774979828575,22.01820730906645
20002_1367_5,15,43768719,timesfm,530,42.98497360050645,6.556292671968393,4.11910352029328,46.369409149603,23.60505054027858
20002_1367_5,16,49417952,timesfm,531,45.128666653775355,6.717787333175661,4.185553785181988,44.94913839154533,23.081818918499604
20002_1367_5,17,44165200,timesfm,531,45.03251762007488,6.710627215102541,4.177383202767118,45.44057398194931,22.993428028629122
20002_1367_5,18,43968736,timesfm,533,49.3362458879933,7.023976501099167,4.316738737494294,44.34769208257225,23.04003553869149
20002_1367_5,19,45833011,timesfm,534,53.72351189863652,7.329632453175024,4.490068768108084,44.36173530154597,23.430537606842307
20002_1367_5,20,43768239,timesfm,533,53.59394564115534,7.32078859421274,4.538089882626692,42.832659922742515,22.998145725317418
20002_1367_5,21,43768294,timesfm,532,49.99182144121287,7.070489476776899,4.3535729924538975,41.85479792191342,22.790870246044026
20002_1367_5,22,45833763,timesfm,530,52.552519588854864,7.2493116631067025,4.411985392015684,44.195414887968845,22.01301318612918
20002_1367_5,23,43768316,timesfm,531,54.52442445828356,7.3840655778699285,4.569298204860071,44.40588688988639,22.104960061913847
20002_1367_5,24,44783008,timesfm,532,56.96690152838589,7.547642117137371,4.732626174634934,44.270138080454956,22.28025964435495
20002_1367_5,25,43768558,timesfm,533,60.55016636812466,7.7813987411084815,4.753910998354263,44.97836851031772,22.34200228980727
20002_1367_5,26,43768268,timesfm,534,62.09221420157894,7.879861305986226,4.816205107689498,46.13230405212475,22.582943010283117
20002_1367_5,27,43768293,timesfm,535,75.86914514301257,8.710289613038855,5.095341399312019,59.25285394143774,25.938403211736965
20002_1367_5,28,44782751,timesfm,536,76.31468983801561,8.735827942331259,5.075077833237118,59.25066763199573,26.089234949746775
